sentence,ner
"Carry Me in Your Dreams",B-ORG I-ORG I-ORG I-ORG I-ORG
"Finlanda -",B-LOC O
"Rrethi i Elbasanit",B-LOC I-LOC I-LOC
"Iraku",B-LOC
"Kalaja e Porto Palermos",B-ORG I-ORG I-ORG I-ORG
"Festivali Evropian i Këngës 2008",B-ORG I-ORG I-ORG I-ORG I-ORG
"Guinea",B-LOC
"Kamboxhia",B-LOC
"Fernando Alonso",B-PER I-PER
"Monark - Elizabeth II , Mbretëresha e Belizas ( 1981–sot )",O O B-PER I-PER O O O O O O O
"Danimarka –",B-LOC O
"FR-18 Cher F ( Qendra )",O B-LOC O O B-LOC O
"Gana",B-LOC
"Bolivia -",B-LOC O
"The Big Bang Theory",B-ORG I-ORG I-ORG I-ORG
"Në Brazil u dallua vepra e Aleijadinho-s .",O B-LOC O O O O O O
"Premier - Alexei Kosygin , Kryetar i Këshillit të Ministrave ( 1964–1980 )",O O B-PER I-PER O O O O O O O O O
"Pëgatitur nga Ilir Hoxha .",O O B-PER I-PER O
"Këshilli i parë i Nicesë",B-ORG I-ORG I-ORG I-ORG I-ORG
"Gjithashtu Ibrahimoviç shënoi sërisht 4 ditë më vonë kundër Spanjës .",O O O O O O O O O B-ORG O
"Vanuatu -",B-LOC O
"Anthrax",B-ORG
"Kancelar - Angela Merkel ( 2005–sot )",O O B-PER I-PER O O O
"Presidenti - Vicente Fox ( 2000–2006 )",O O B-PER I-PER O O O
"Futsal Klub Tirana në Minifutboll ( Meshkuj )",B-ORG I-ORG I-ORG O O O O O
"Zëvendësoi deputetin Sokol Olldashi pas ndarjes së parakohshme nga jeta .",O O B-PER I-PER O O O O O O O
"Turqia -",B-LOC O
"Giovanni Leone ( 1971–1978 )",B-PER I-PER O O O
"Kryeministër - Göran Persson ( 1996–2006 )",O O B-PER I-PER O O O
"Çekosllovakia",B-LOC
"Agim Ramadani , ( 1963-1999 )",B-PER I-PER O O O O
"Walter Jens ( 1923—2013 )",B-PER I-PER O O O
"Bolivia -",B-LOC O
"The Big Bang Theory",B-ORG I-ORG I-ORG I-ORG
"Brazili -",B-LOC O
"FC Barcelona",B-ORG I-ORG
"Enontekiö ( Enontekis )",B-LOC O O O
"Family Guy ( 1999-2002 , 2005- ) .",B-ORG I-ORG O O O O O O
"Perandoria e Shenjtë Romake –",B-ORG I-ORG I-ORG I-ORG O
"RIDREJTO Leka i Madh",O B-PER I-PER I-PER
"Ai ishte deputet në dy legjislatura në Kuvendin e Shqipërisë .",O O O O O O O B-ORG I-ORG I-ORG O
"në ATM apo në sporteletë e informatcionit , gjithashtu nuk mungon në pajisjet profesionale sikurse HP-150 .",O B-ORG O O O O O O O O O O O O O O O
"Alfa Romeo",B-ORG I-ORG
"Kryetari i Shtetit - Josip Broz Tito ( 1953–1980 )",O O O O B-PER I-PER I-PER O O O
"RIDREJTO Këshilli i Ministrave i Shqipërisë",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Japonia ( nën pushtimin e Aleatëve ) –",B-LOC O O O O O O O
"Monako -",B-LOC O
"RIDREJTO Kuvendi i Shqipërisë",O B-ORG I-ORG I-ORG
"Athletic Bilbao",B-ORG I-ORG
"Kreu shkollën unike , gjimnazin Qemal Stafa” dhe më vonë vazhdoi një kurs dy-vjeçar për oficer .",O O O O O B-PER I-PER O O O O O O O O O O
"Vanuatu -",B-LOC O
"Qyteti quhej para Mbretit David Ievus , e shfaq vetveten si një përzierje fantastike të përmendorëve historike , kulturave dhe popujve me një sasi të panumërt vendesh të denja për t´u parë .",O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Bashkëshortët roman me Autore Helena Kadare .",O O O O B-PER I-PER O
"RIDREJTO Bosnja dhe Hercegovina",O B-LOC I-LOC I-LOC
"Calvin Coolidge , President ( 1923–1929 )",B-PER I-PER O O O O O
"Orges Shehi – ( 1977– ) , futbollist shqiptar",B-PER I-PER O O O O O O O
"Deportivo de La Coruña",B-ORG I-ORG I-ORG I-ORG
"Republika e Afrikës Qendrore",B-LOC I-LOC I-LOC I-LOC
"Suedia — Argjentina",B-LOC O B-LOC
"President - Franjo Tuđman ( 1990–1999 )",O O B-PER I-PER O O O
"Pas aventurës së padëshiruar dhe shpëtimit nga përmbysja e barkës në det , Ihsani vendoset për disa muaj në një kamp refugjatësh afër Barit .",O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
"Agim Qirjaqi ... Hareto , nën Drejtori i Fabrikë",B-PER I-PER O O O O O O O
"Më pas vendeste në Romë .",O O O O B-LOC O
"Presidenti - Fidel Castro ( 1976–2008 )",O O B-PER I-PER O O O
"KF Skënderbeu",B-ORG I-ORG
"Andorra",B-LOC
"Paraardhës i tij ishte Papa Gjoni IX , ndërsa pasardhësi Papa Leoni V .",O O O O B-PER I-PER I-PER O O O B-PER I-PER I-PER O
"Somalia",B-LOC
"Personi më jetëgjatë që ka jetuar ndonjëherë , jetëgjatësia e së cilës , nuk vihet në dyshim pasi është studiuar dhe vërtetuar e dokumentuar vazhdimisht është Jeanne Calment .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
"Somalia",B-LOC
"Ai u rikthye në kohë për të luajtur në ndeshjen e parë të fazës së grupeve kundër Portos .",O O O O O O O O O O O O O O O O O B-ORG O
"Kryeministër - Fidel Castro ( 1959–2008 )",O O B-PER I-PER O O O
"Kryetari i Shtetit - Lech Kaczyński ( 2005–2010 )",O O O O B-PER I-PER O O O
"Kjo do të thotë se çdo natë në çdo turne e ka listën e vet të këngëve , listë e cila punohet nga Mike Portnoy në mënyrë të përpiktë dhe e cila garanton për unikumin e saj .",O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O
"Portugalia –",B-LOC O
"Brunei",B-LOC
"Kalimi i pushtetit tek Raul Castro",O O O O B-PER I-PER
"Adnan Januzaj , futbollist",B-PER I-PER O O
"Kombëtarja kazakistaneze e futbollit",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Shqiptarët në Shtetet e Bashkuara",O B-ORG I-ORG I-ORG I-ORG I-ORG
"25px]] Kimi Räikkönen",O B-PER I-PER
"Kryeministër - Indira Gandhi ( 1966–1977 )",O O B-PER I-PER O O O
"Namik Dokle , politikan .",B-PER I-PER O O O
"RIDREJTO Martin Luther King",O B-PER I-PER I-PER
"Shën Vincenti dhe Grenadinet",B-LOC I-LOC I-LOC I-LOC
"Monark - Elizabeth II , Mbretëresha e Cejlonit ( 1952–1972 )",O O B-PER I-PER O O O O O O O
"Ministria e Mbrojtjes e Shqipërisë",B-ORG I-ORG I-ORG I-ORG I-ORG
"170 Bernd Schuster 1980-1988",O B-PER I-PER O
"Bujar Nishani , Presidenti i Shqipërisë ( 2012–sot )",B-PER I-PER O B-ORG I-ORG I-ORG O O O
"Lupçi i Epërm",B-LOC I-LOC I-LOC
"Kjo zonë kufizohet me Zonën Veriperëndimore dhe Zonën Jugore .",O O O O B-LOC I-LOC O B-LOC I-LOC O
"The Jelly Jam",B-ORG I-ORG I-ORG
"Eduard Abazi",B-PER I-PER
"Italia",I-LOC
"RIDREJTO Partia Republikane e Shqipërisë",O B-ORG I-ORG I-ORG I-ORG
"President - Bharrat Jagdeo ( 1999–2011 )",O O B-PER I-PER O O O
":5 Ashti i dorës ( skeleti i dorës )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kujtim Shala , futbollist",B-PER I-PER O O
"RIDREJTO FK Partizani Tirana",O B-ORG I-ORG I-ORG
"Armenia -",B-LOC O
"FC Barcelona",B-ORG I-ORG
"Uganda",B-LOC
"Hong Kong -",B-LOC I-LOC O
"Kolumbia -",B-LOC O
"Gjermania Perëndimore -",B-LOC I-LOC O
"Arabia Saudite -",B-LOC I-LOC O
"Gjermania — Austria",B-LOC O B-LOC
"Pargas ( Parainen )",B-LOC O O O
"Hapësira hulumtuese evropiane ( HHE )",B-ORG I-ORG I-ORG O O O
"Famë dhe Dashuri",B-ORG I-ORG I-ORG
"Somalia",B-LOC
"Areali muzeal i shtepise Lidhja e Prizerenit",O O O O B-ORG I-ORG I-ORG
"1950 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"RIDREJTO Islami dhe terrorizmi",O B-ORG I-ORG I-ORG
"Kryeministër – Tony Blair ( 1997–2007 )",O O B-PER I-PER O O O
"Gjithë kartonat u krijuan në teatër Metro-Goldwyn-Mayer .",O O O O O O B-ORG O
"Afganistani –",B-LOC O
"Juan Manuel Fangio - 4'30.0",B-PER I-PER I-PER O O
"=== Universiteti Europian i Tiranës ===",O B-ORG I-ORG I-ORG I-ORG O
"Suedia –",B-LOC O
"Los Angeles Lakers",B-ORG I-ORG I-ORG
"Federata Shqiptare e Futbollit anëtarsohet në UEFA .",B-ORG I-ORG I-ORG I-ORG O O B-ORG O
"Zelanda e Re -",B-LOC I-LOC I-LOC O
"Me kalimin e kohës kaloi edhe Adriatikun duke u shtrirë edhe në tregun e Shqipëris ku krijoj degën e saj .",O O O O O O B-LOC O O O O O O O B-LOC O O O O O O
"Argjentina -",B-LOC O
"RIDREJTO Organizata e Kombeve të Bashkuara",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Përpara fillimit të ndeshjes u mbajt një minutë heshtje në nder të Panajot Panos , i cili kishte vdekur dy ditë më parë .",O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O
"Kryeministër - Fidel Castro ( 1959–2008 )",O O B-PER I-PER O O O
"President - Ivo Josipović ( 2010–2015 )",O O B-PER I-PER O O O
"Kryetari i Shtetit - Francesco Cossiga ( 1985–1992 )",O O O O B-PER I-PER O O O
"aMOTION ( DVD )",O O B-ORG O
"Chidori Katana është një variant tjetër i Chidorit i krijuar nga Sasuke Uchiha .",O O O O O O O O O O O B-PER I-PER O
"Për hirë të së vërtetës duhet thënë se në vitet 1920-30 , Italia ( natyrisht për qëllimet e mbrapshta të saja ) përgaditi një rradhë intelektualësh krejt të pavarur të Shqipërisë .",O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O B-LOC O
"Kryetari i Shtetit - Giorgio Napolitano ( 2006–sot )",O O O O B-PER I-PER O O O
"Konfederata Gjermane ( 1815–1866 )",B-ORG I-ORG O O O
"Tunizia",B-LOC
"KF Skënderbeu",B-ORG I-ORG
"Presidenti - Rafael Correa ( 2007–sot )",O O B-PER I-PER O O O
"Sudani",B-LOC
"It 's All About You",B-ORG I-ORG I-ORG I-ORG I-ORG
"Kryetari i Shtetit - Giorgio Napolitano ( 2006–sot )",O O O O B-PER I-PER O O O
"KF Tirana e fitoi këtë kampionat .",B-ORG I-ORG O O O O O
"Njësitë administrative të Malit të Zi",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Në tri Legjislatura është zgjedhur deputet i Kuvendit të Shqipërisë nga radhët e Partisë Demokratike të Shqipërisë .",O O O O O O O B-ORG I-ORG I-ORG O O O B-ORG I-ORG I-ORG I-ORG O
"Audioslave",B-ORG
"Siria , Jordania dhe Iraku",B-LOC O B-LOC O B-LOC
"KF Apolonia",B-ORG I-ORG
"Belgjika -",B-LOC O
"Bjellorusia -",B-LOC O
"Austria",B-LOC
"Në Australi dallohen pikturat shkëmbore , që janë mjaft skematike , deri në gjeometrike .",O B-LOC O O O O O O O O O O O O O
"Armando Sadiku",B-PER I-PER
"*1996 / 97 - AS Monaco FC",O O O O B-ORG I-ORG I-ORG
"RIDREJTO Beteja e Svetigradit ( 1448 )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Kryeministër - Fredrik Reinfeldt ( 2006–sot )",O O B-PER I-PER O O O
"Elina Duni – Këngëtare Jazi",B-PER I-PER O O O
"Monark - Elizabeth II , Mbretëresha e Cejlonit ( 1952–1972 )",O O B-PER I-PER O O O O O O O
"Henri ( induktiviteti )",B-ORG O O O
"East European Funk",B-ORG I-ORG I-ORG
"President - Atifete Jahjaga ( 2011–sot )",O O B-PER I-PER O O O
"80px]] Jean-Marie Gustave Le Clézio",O B-PER I-PER I-PER I-PER
"Belgjika -",B-LOC O
"Libani",B-LOC
"Candice Bergen ( 5 )",B-PER I-PER O O O
"Allgemeiner Deutscher Automobil Club",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Abdurrahman ibn Ebu Beker",O B-PER I-PER I-PER I-PER
"Birmania",B-ORG
"Konfederata Gjermane",B-ORG I-ORG
"Antigua dhe Barbuda",B-LOC I-LOC I-LOC
"Orgasmatron",B-ORG
"RIDREJTO 1970 FIFA Kupa e Botës",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Monark - Elizabeth II , Mbretëresha e Bahameve ( 1973–sot )",O O B-PER I-PER O O O O O O O
"Filipinet",B-LOC
"Winston Churchill ( 1951–1955 )",B-PER I-PER O O O
"Në vend të tij aktori Christian Bale mori përsipër rolin .",O O O O O B-PER I-PER O O O O
"Universiteti i Prishtinës",B-ORG I-ORG I-ORG
"Baby Puss U",B-ORG I-ORG O
"RIDREJTO Njësia administrative Arrën",O B-ORG I-ORG I-ORG
"Studoi në Fakultetin Juridik të Universiteti i Beogradit .",O O O O O B-ORG I-ORG I-ORG O
"Monako -",B-LOC O
"Aleko Prodani ... shoku Miti",B-PER I-PER O O O
"A Perfect Circle",B-ORG I-ORG I-ORG
"Kryeministër - Ariel Sharon ( 2001–2006 )",O O B-PER I-PER O O O
"Two and a Half Men",B-ORG I-ORG I-ORG I-ORG I-ORG
"Paraguaji -",B-LOC O
"Instituti Arsimor Vëllezërit Kajtazi",B-ORG I-ORG I-ORG I-ORG
"KF Tirana",B-ORG I-ORG
"Qyteti ka mbi 200,000 banorë dhe njëkohësisht është qendra e prefekturës dhe qarkut të Durrësit .",O O O O O O O O O O O O B-LOC I-LOC I-LOC O
"Charles de Gaulle ( 1958–1959 )",B-PER I-PER I-PER O O O
"Kimi Räikkönen",B-PER I-PER
"Ludwika Paleta ... Norma",B-PER I-PER O O
"No Sleep 'til Hammersmith",B-ORG I-ORG I-ORG I-ORG
"Doktor i kishës",B-PER I-PER I-PER
"Altin Lala",B-PER I-PER
"Boshi roman me Autor Besnik Mustafaj .",O O O O B-PER I-PER O
"Bullgaria -",B-LOC O
"2014 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"Ahmet Nexhdet Sezer",B-PER I-PER I-PER
"Konfederata Serbia dhe Mali i Zi",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Pnuma Trio",B-ORG I-ORG
"Le Corbusier ( arkitekt )",B-PER I-PER O O O
"Lituania",B-LOC
"Premier - Alexei Kosygin , Kryetar i Këshillit të Ministrave ( 1964–1980 )",O O B-PER I-PER O O O O O O O O O
"RIDREJTO Rrethi i Tepelenës",O B-LOC I-LOC I-LOC
"Presidenti – Tarja Halonen ( 2000–2012 )",O O B-PER I-PER O O O
"Alberto Ascari",B-PER I-PER
"*Misaki Matsuya në Excel Saga",O O O B-ORG I-ORG
"Algjeria",B-LOC
"Danimarka –",B-LOC O
"Veprat e zgjedhura të William Shakespeare .",O O O O B-PER I-PER O
"Mozambiku",B-LOC
"Kombëtarja argjentinase e futbollit",B-ORG I-ORG I-ORG I-ORG
"Burundi",B-LOC
"Tanzania",B-LOC
"Zehrudin Dokle ... ... ..",B-PER I-PER O O O
"Në garën e Spanjës , ai ishte piloti më i shpejtë i pilotëve të skuadrave të reja .",O O O B-ORG O O O O O O O O O O O O O O
"RIDREJTO Chelsea F.C .",O B-ORG I-ORG I-ORG
"RIDREJTO Club Brugge K.V .",O B-ORG I-ORG I-ORG I-ORG
"Katër ditë më vonë , ai shënoi edhe kundër Finlandës në një ndeshje miqësore që përfundoi me një tjetër fitore të danezëve .",O O O O O O O O O B-ORG O O O O O O O O O O O O O
"Monark - Papa Pali VI ( 1963–1978 )",O O B-PER I-PER I-PER O O O
"Zvicra",B-LOC
"Kancelar - Konrad Adenauer ( 1949–1963 )",O O B-PER I-PER O O O
"Presidenti - Dwight D. Eisenhower ( 1953–1961 )",O O B-PER I-PER I-PER O O O
"Shën Vincenti dhe Grenadinet",B-LOC I-LOC I-LOC I-LOC
"High Priestess of Soul",B-ORG I-ORG I-ORG I-ORG
"Libia",B-LOC
"Papa Juli II e mori nën mbrojtje e tij dhe i caktoi krijimin e Mauzoleut të tij , i quajtur nga artisti si «tragjedia e varrit» për shkak të ndryshimeve dhe vendosjes që pësoi projekti .",B-PER I-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Radio Televizioni i Kosovës",B-ORG I-ORG I-ORG I-ORG
"Nico Rosberg",B-PER I-PER
"Premier - Alexei Kosygin , Kryetar i Këshillit të Ministrave ( 1964–1980 )",O O B-PER I-PER O O O O O O O O O
"1949",B-ORG
"Ushtria Çlirimtare e Kosovës",B-ORG I-ORG I-ORG I-ORG
"Celtic F.C . 'Titulli i parë",B-ORG I-ORG I-ORG O O O
"Mos pranimi i okupimit është bërë në Lidhjen e Prizrenit .",O O O O O O O B-ORG I-ORG I-ORG O
"Mir Hosein Musavi",B-PER I-PER I-PER
"Kadri Roshi ... ... ... .Demosteni",B-PER I-PER O O O O
"Anna Paulowna është kryeqendra e komunës .",B-LOC I-LOC O O O O O
"Somalia",B-LOC
"President - Bharrat Jagdeo ( 1999–2011 )",O O B-PER I-PER O O O
"RIDREJTO Give Me Something ( këngë e David Guetta )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Herbert Hoover , President ( 1929–1933 )",B-PER I-PER O O O O O
"2014 FIFA Kupa e Botës",B-ORG I-ORG I-ORG I-ORG I-ORG
"Greqia -",B-LOC O
"Ishujt Marshall",B-LOC I-LOC
"Club Atlético de Aviación",B-ORG I-ORG I-ORG I-ORG
"Një rrugë në Prishtinë",O O O B-LOC
"Ka qenë anëtar i grupit komik Monty Python .",O O O O O O B-ORG I-ORG O
"Lidhja e Prizrenit",B-ORG I-ORG I-ORG
"Andorra",B-LOC
"Ata gjithashtu ndajë me Spanjën një rekord prej 35 ndeshje zyrtare pa humbje .",O O O O B-ORG O O O O O O O O O
"Monark - Elizabeth II , Mbretëresha e Belizas ( 1981–sot )",O O B-PER I-PER O O O O O O O
"RIDREJTO The Circus Starring Britney Spears",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Singapori",B-LOC
"Senegali",B-LOC
"David Bowie i fton të marrin pjesë në turne të tij , para vënies në treg të albumit të tyre të parë !",B-PER I-PER O O O O O O O O O O O O O O O O O O O O O
"Bremen ( krahinë )",B-ORG I-ORG I-ORG I-ORG
"Gordon Brown ( 2007–2010 )",B-PER I-PER O O O
"Ai konsiderohet në përgjithësi si një nga matematikanët më të mëdhenj në historinë moderne .",O O O O O O O B-ORG O O O O O O O
"Pandi Raidhi ... Pllaton Bubuqi",B-PER I-PER O O O
"Gjykata Kushtetuese e Republikës së Shqipërisë",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Pëgatitur nga Ilir Hoxha .",O O B-PER I-PER O
"Ekonomia e Algjerisë",B-ORG I-ORG I-ORG
"KF Tirana",B-ORG I-ORG
"Pasi zgjidhet si kryetar i sindikatës së pavarur për Ministrinë e Arsimit merr pjesë në themelimin e Partisë Demokratike të Shqipërisë .",O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O
"Togo — Zvicra",B-LOC O B-LOC
"patriot shqiptar , Lidhja e Prizrenit .",O O O B-ORG I-ORG I-ORG O
"KF Tirana",B-ORG I-ORG
"Kryeministër - Jean Chrétien ( 1993–2003 )",O O B-PER I-PER O O O
"Ai gjithashtu është përshkruar nga trajneri i Manchester United , Sir Alex Ferguson , si lojtar që luan me të dyja këmbët , shumë i shpejtë , një zotërues i mirë i topit dhe një golashënues natyral .",O O O O O O O B-ORG I-ORG O B-PER I-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O
"RIDREJTO Hamza ibn Abdylmutalib",O B-PER I-PER I-PER
"Demografia e Irlandës",B-ORG I-ORG I-ORG
"RIDREJTO Rajoni i Pejës",O B-LOC I-LOC I-LOC
"Racing de Santander",B-ORG I-ORG I-ORG
"Nepali -",B-LOC O
"Shquhen edhe disa punime që bëjnë fjalë për Vushtrrinë dhe territorin e saj .",O O O O O O O O B-LOC O O O O O
"Fuego en la sangre",B-ORG I-ORG I-ORG I-ORG
"Aleko Prodani ... ..Shoku Kopi",B-PER I-PER O O O
"Kryeministër - François Fillon ( 2007–2012 )",O O B-PER I-PER O O O
"Nepali -",B-LOC O
"Ariu i murrmë",B-LOC I-LOC I-LOC
"Shkollat e Warren Consolidated",B-LOC I-LOC I-LOC I-LOC
"Saturday Night Live ( — )",B-ORG I-ORG I-ORG O O O
"RIDREJTO Lëvizja Socialiste Panhelene",O B-ORG I-ORG I-ORG
"RIDREJTO Ciganët ( Telenovelë )",O B-ORG I-ORG I-ORG I-ORG
"Loro Boriçi ( 1965–1972 )",B-PER I-PER O O O
"Manga - Grup muzikor turk .",B-ORG O O O O O
"Albert Bunjaku",B-PER I-PER
"Valencia CF",B-ORG I-ORG
"Margarita Xhepa ... ... ..Shano",B-PER I-PER O O O
"RIDREJTO Komunat e Shqipërisë",O B-ORG I-ORG I-ORG
"Tunizia",B-LOC
"Iitti ( Itis )",B-LOC O O O
"RIDREJTO Korridori Pan-Europian VIII",O B-ORG I-ORG I-ORG
"RIDREJTO A.C. Chievo Verona",O B-ORG I-ORG I-ORG
"Fatos Nano Pandeli Majko Ilir Meta",B-PER I-PER B-PER I-PER B-PER I-PER
"Athletic Bilbao",B-ORG I-ORG
"The Jelly Jam 2 - The Jelly Jam",B-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG I-ORG
"Admir Teli",B-PER I-PER
"Birmania",B-ORG
"El rostro de Analia",B-ORG I-ORG I-ORG I-ORG
"Katër ditë më vonë , ai luajti edhe kundër Uellsit duke hyrë në pjesën e dytë si zëvëndëues në fitoren 1–2 .",O O O O O O O O O B-ORG O O O O O O O O O O O O
"Hormonet e gjëndrave mbiveshkore",B-ORG I-ORG I-ORG I-ORG
"Kryetarët e Algjerisë",B-ORG I-ORG I-ORG
"Ata e filluan fushatën e tyre kualifikuese në një grup që përbëheshe nga Franca , Bjellorusia , Gjeorgjia dhe Finlanda .",O O O O O O O O O O O O O B-ORG O B-ORG O B-ORG O B-ORG O
"Presidenti - George W. Bush ( 2001–2009 )",O O B-PER I-PER I-PER O O O
"Muhoci",B-LOC
"shiko projektin Wikimedia Commons .",O O B-ORG I-ORG O
"*Kryeministër - Otto von Bismarck ( 1862–1873 )",O O B-PER I-PER I-PER O O O
"Brazili -",B-LOC O
"Konflikti Frashëri dhe Vreto rreth drejtshkrimit .",O B-PER O B-PER O O O
"RIDREJTO Ekonomia e Ish Republikës Jugosllave e Maqedonisë",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"President - Eduard Shevardnadze ( 1992–2003 )",O O B-PER I-PER O O O
"Presidenti - Franklin D. Roosevelt ( 1933–1945 )",O O B-PER I-PER I-PER O O O
"Federata Polake e Futbollit",B-ORG I-ORG I-ORG I-ORG
"It 's All About You",B-ORG I-ORG I-ORG I-ORG I-ORG
"Mauritiusi",B-LOC
"Johann Georg von Hahn",B-PER I-PER I-PER I-PER
"Loviisa ( Lovisa )",B-LOC O O O
"Premier - Alexei Kosygin , Kryetar i Këshillit të Ministrave ( 1964–1980 )",O O B-PER I-PER O O O O O O O O O
"Austria",B-LOC
"Zelanda e Re -",B-LOC I-LOC I-LOC O
"Në radhë të parë kërkonte të dilte në Detin e Zi .",O O O O O O O O B-LOC I-LOC I-LOC O
"The Jelly Jam ( album )",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"-Regjisor- Sikur te Isha Djal Haki Stermilli ,",O O O O O B-PER I-PER O
"Gillis Bildt ( 1888–1889 )",B-PER I-PER O O O
"We are the World 25 for Haiti",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Mozambiku",B-LOC
"Yllka Mujo ... ... ... ..Shpresa",B-PER I-PER O O O O
"Sokol Olldashi , politikan .",B-PER I-PER O O O
"We Came as Romans",B-ORG I-ORG I-ORG I-ORG
"Margaret Thatcher ( 1979–1990 )",B-PER I-PER O O O
"Gjeorgjia -",B-LOC O
"RIDREJTO Kombëtarja shqiptare e futbollit",O B-ORG I-ORG I-ORG I-ORG
"Italia",B-LOC
"President - Václav Klaus ( 2003–2013 )",O O B-PER I-PER O O O
"Christian Wulff ( 2010–2012 )",B-PER I-PER O O O
"Edhe këtë herë Ferrari arriti të realizojë fitore 1-2 .",O O O B-ORG O O O O O O
"Kombëtarja franceze e futbollit",B-ORG I-ORG I-ORG I-ORG
"Secrets of the Muse - Jordan Rudess",B-ORG I-ORG I-ORG I-ORG O B-PER I-PER
"25px]] Fernando Alonso",O B-PER I-PER
"Carlos Delgado Chalbaud ( 1948–1950 )",B-PER I-PER I-PER O O O
"KF Albpetrol",B-ORG I-ORG
"Indonezia",B-LOC
"Mbretërit e Arabisë Saudite",B-ORG I-ORG I-ORG I-ORG
"RIDREJTO Forca e Sigurisë së Kosovës",O B-ORG I-ORG I-ORG I-ORG I-ORG
"KS Teuta",B-ORG I-ORG
"RIDREJTO Komuna e Radovishtit",O B-LOC I-LOC I-LOC
"A.S. Roma , S.S. Lazio",B-ORG I-ORG O B-ORG I-ORG
"Ukraina",B-LOC
"Australia -",B-LOC O
"Bjellorusia -",B-LOC O
"Kryeministër - David Ben-Gurion ( 1948–1954 )",O O B-PER I-PER O O O
"Gjergji Muzaka",B-PER I-PER
"Robert Themptander ( 1884–1888 )",B-PER I-PER O O O
"Anëtar i disa forumeve drejtuese të Partisë Socialiste shqiptare .",O O O O O O B-ORG I-ORG I-ORG O
"Uzbekistani",B-LOC
"Presidenti - Augusto Pinochet ( 1974–1990 )",O O B-PER I-PER O O O
"FC Barcelona",B-ORG I-ORG
"Kryeministër - Ivo Sanader ( 2003–2009 )",O O B-PER I-PER O O O
"Dama Ivy Dumont ( 2001–2005 )",B-PER I-PER I-PER O O O
"Kancelar - Konrad Adenauer ( 1949–1963 )",O O B-PER I-PER O O O
"Pandi Raidhi ... Babai i Shabanit",B-PER I-PER O O O O
"Koreja e Veriut",B-LOC I-LOC I-LOC
"Hollola ( 22,080 )",B-LOC O O O
"Siera Leone",B-LOC I-LOC
"RIDREJTO Stadiumi Flamurtari",O B-ORG I-ORG
"Lista e personaliteteve shqiptare",B-PER I-PER I-PER I-PER
"Ai më vonë do të prezantojë Lajmet Blic para se të shkojë në Tiranë për të prezantuar Albanians Got Talent në Top Channel .",O O O O O O O O O O O O O B-LOC O O O B-ORG I-ORG I-ORG O B-ORG I-ORG O
"Curb Your Enthusiasm",B-ORG I-ORG I-ORG
"Kryeministër - Francisco Franco ( 1939–1973 )",O O B-PER I-PER O O O
"Rhapsody of Fire",B-ORG I-ORG I-ORG
"Florian Myrtaj",B-PER I-PER
"RIDREJTO Mirza Ghulam Ahmet",O B-PER I-PER I-PER
"Premier - Alexei Kosygin , Kryetar i Këshillit të Ministrave ( 1964–1980 )",O O B-PER I-PER O O O O O O O O O
"Ai ishte pjestar i Argjentinës në Kupën e Botës 2006 ku hyri si zëvëndësues në fund të ndeshjeve kundër Hollandës dhe Gjermanisë .",O O O O B-ORG O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O B-ORG O B-ORG O
"Në ndeshjen hapëse të turnamentit , Marcelo i dhuroi kroatëve një avatazh në fillim të ndeshjes .",O O O O O O B-PER O O O O O O O O O O
"Felipe Massa",B-PER I-PER
"Guajana",B-LOC
"Me emrin ciklime e gjejmë në Bulqizë .",O O O O O O B-LOC O
"; Forca e Sigurisë së Kosovës",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Birmania",B-ORG
