sentence,ner
"V sporazum je bila prav tako vključena odškodnina Franciji v višini 40 milijonov frankov .",O O O O O O O O B-LOC O O O O O O
"Oseba bi morda želela obdržati kak zaupen podatek in dostopati do zbranih informacij .",O O O O O O O O O O O O O O
"Njegova prizadevanja niso bila omejena zgolj na poljski jezik in književnost ; postopoma se je naučil znatnega števila jezikov in postal pravi poliglot .",O O O O O O O O O O O O O O O O O O O O O O O O
"9. novembra 1989 je vzhodnonemška vlada napovedala odprtje berlinskega zidu in notranje nemške meje .",O O O O O O O O O O O O O O O
"Ko je govorila na novinarski konferenci v Moskvi , je dejala , da so Rusi » taki kot mi « .",O O O O O O O B-LOC O O O O O O B-PER O O O O O O
"Z okna se vidi tretje dvorišče .",O O O O O O O
"Obstajajo tudi dokazi o vsaj enem tempeljskem duhovniku .",O O O O O O O O O
"Rimski zgodovinar Svetonij je vojno opisal kot najtežji spopad , s katerim se je soočil Rim po punskih vojnah pred dvesto leti .",O O B-PER O O O O O O O O O O O O B-LOC O O O O O O O
"Malta leži sredi Sredozemskega morja , neposredno južno od Italije in severno od Libije .",B-LOC O O B-LOC I-LOC O O O O B-LOC O O O B-LOC O
"Vključujejo 12 cesarjev in 18 cesaric .",O O O O O O O
"Nekaj ga še danes uporabljajo za izdelavo pohištva .",O O O O O O O O O
"Rečemo , da je populacija , ki zadosti tem pogojem , v Hardy - Weinbergovem ravnovesju .",O O O O O O O O O O O O B-MISC I-MISC I-MISC I-MISC O
"Flirta z vsakim moškim , ki ga spozna .",O O O O O O O O O
"Ker je bil v priporu , je njegova sestra umrla sama .",O O O O O O O O O O O O
"To je podobno Curiejevi temperaturi , saj je nad Néelovo temperaturo snov izpostavljena faznemu prehodu in postane paramagnetna .",O O O B-MISC I-MISC O O O O B-MISC I-MISC O O O O O O O O
"Njegov najboljši rezultat je bil četrto mesto .",O O O O O O O O
"Proti koncu 18. stoletja je Messier izdelal katalog , ki je vseboval 109 nebesnih teles , ki so bile po videzu podobne meglicam .",O O O O O B-PER O O O O O O O O O O O O O O O O O O
"Posamezne pesmi so že prej izšle v dnevniku Al - Quds Al - Arabi ( London , 1996 ) in v reviji Nizwa ( Sultanat Oman , 1999 ) .",O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-LOC O O O O O O B-ORG O B-LOC I-LOC O O O O
"H2 reagira z vsemi oksidanti .",O O O O O O
"Deluje v poslanski skupini Evropska ljudska stranka .",O O O O B-ORG I-ORG I-ORG O
"SnatchBot nudi tudi brezplačne modele za obdelavo naravnega jezika .",B-MISC O O O O O O O O O
"V ZDA je prekomerno težkih 23 – 41 % psov , od katerih jih je približno 5,1 % debelih .",O B-LOC O O O O O O O O O O O O O O O O O O
"Tovrstno tekmovanje je otrokom kanadskih Ukrajincev dalo priložnost , da se naučijo ukrajinski jezik .",O O O O O B-PER O O O O O O O O O
"Italijanski astronom Giuseppe Piazzi odkrije prvi asteroid , Ceres , ki nedolgo velja za osmi planet .",O O B-PER I-PER O O O O B-LOC O O O O O O O O
"Pravi evrski bankovci in kovanci so sledili 1. januarja 2002 .",O O O O O O O O O O O
"Vplive reform je v japonskem kulturnem življenju še danes opaziti .",O O O O O O O O O O O
"Je ena najlepših punc na šoli .",O O O O O O O
"Grofija Edesa je bila prva od križarskih držav , ki so jih ustanovili med in po prvi križarski vojni .",B-LOC I-LOC O O O O O O O O O O O O O O O O O O
"Aprila 175 se je guverner Sirije Avidij Kasij po širjenju govoric , da je Mark Avrelij umrl , razglasil za rimskega cesarja .",O O O O O B-LOC B-PER I-PER O O O O O O B-PER I-PER O O O O O O O
"Skratka , sestavljanje zemljevidov je vedno povezovalen proces .",O O O O O O O O O
"Južnovietnamske sile so z ameriško podporo vdrle v Laos .",O O O O O O O O B-LOC O
"Na splošno sifilisa ni mogoče dobiti prek straniščnih sedežev , vsakodnevnih dejavnosti , masažne kadi ali skupne rabe jedilnega pribora ali oblačil .",O O O O O O O O O O O O O O O O O O O O O O O
"Te vrzeli so bile sčasoma zapolnjene , saj so kemiki odkrili nove elemente , ki so prisotni v naravi .",O O O O O O O O O O O O O O O O O O O O
"Ime izhaja iz francoskega zapisa grške mitološke junakinje Ariadne .",O O O O O O O O B-PER O
"Sir William Osler ga je imenoval » veliki posnemovalec « , ker se lahko pojavi v toliko različnih oblikah .",O B-PER I-PER O O O O O O O O O O O O O O O O O
"Pri osebah z nejasnimi simptomi je včasih težko postaviti diagnozo , ker so bakterije lahko prisotne tudi brez vnetja .",O O O O O O O O O O O O O O O O O O O O
"Ena ura je razdeljena na 60 minut , ena minuta pa na 60 sekund .",O O O O O O O O O O O O O O O
"V Franciji je deset velikih pristanišč , od katerih je največje v Marseillu , ki je obenem tudi največje , ki leži ob Sredozemskem morju .",O B-LOC O O O O O O O O O O B-LOC O O O O O O O O O O B-LOC I-LOC O
"Na neki točki je Genik spoznal Josepha Oleskiwa , moža , ki je spodbujal izseljevanje Ukrajincev v Kanado .",O O O O B-PER O B-PER I-PER O O O O O O O B-PER O B-LOC O
"Od leta 1871 je bila del Nemškega cesarstva .",O O O O O O B-LOC I-LOC O
"Osebe z družinsko anamnezo shizofrenije , ki imajo prehodno psihozo , imajo 20 − 40 % možnosti , da se jim motnjo diagnosticira v roku enega leta .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Od takrat dalje je Akureyri začel rasti zaradi odličnih razmer v pristanišču in morda še bolj zaradi rodovitne pokrajine v njegovi okolici .",O O O O B-LOC O O O O O O O O O O O O O O O O O O
"Diagnoza zgodnje faze bolezni se postavi , ko je s pomočjo mikroskopa v krvi najden parazit .",O O O O O O O O O O O O O O O O O
"Velja za prvi nizozemski rock'n'roll album .",O O O O O O O
"Nekateri vzroki so povezani s klasičnimi , toda neznačilnimi kliničnimi značilnostmi .",O O O O O O O O O O O O
"Zaradi političnih in vojaških uspehov med vojnama je postal narodni junak .",O O O O O O O O O O O O
"Evropska Unija je bila ustanovljena leta 1992 z maastrichtsko pogodbo .",B-ORG I-ORG O O O O O O O O O
"Podobno kot v drugih germanskih plemenih je tudi burgundsko pravno izročilo omogočalo uporabo različnih zakonov za različne etnične skupine .",O O O O O O O O O O O O O O O O O O O O
"Tverska kneževina , nekoč pokrajina gozdov in močvirij , je kmalu postala ena izmed najbogatejših in najbolj naseljenih ruskih držav .",B-LOC I-LOC O O O O O O O O O O O O O O O O O O O
"Tiberij se je očitno bal za varnost svoje žene in otrok .",B-PER O O O O O O O O O O O
"Šest mesecev je bila pripravnica v UNICEF-u v New Yorku in delala na enoti Urada za zaščito otrok .",O O O O O O B-ORG O B-LOC I-LOC O O O O B-ORG I-ORG I-ORG I-ORG O
"Zdi se , da so številni ukrepi za povečan dostop do testov učinkoviti pri zmanjševanju stopnje prirojenega sifilisa v državah z nizkimi do srednjimi dohodki .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Poimenovan je po italijanskem astronomu Galileju Galileju .",O O O O O B-PER I-PER O
"Ima počasen podvojitveni čas , ki je večji kot 30 ur .",O O O O O O O O O O O O
"Prostornina enotske kocke v tridimenzionalnem prostoru je enaka 1 kubični enoti , njena površina pa je 6 kvadratnih enot .",O O O O O O O O O O O O O O O O O O O O
"Za zdravljenje Svetovna zdravstvena organizacija priporoča zdravila albendazol , mebendazol , levamizol ali pirantel pamoat .",O O B-ORG I-ORG I-ORG O O O O O O O O O O O
"Primer tega je specifičen polimorfizem posameznega nukleotida v regiji CD14 in izpostavljenost endotoksinu ( bakterijskemu proizvodu ) .",O O O O O O O O O O O O O O O O O O
"Potem ko se je vrnil v prestolnico , je kralj v zahvalo zgradil tempelj .",O O O O O O O O O O O O O O O
"Na začetku 20. stoletja je psihiater Kurt Schneider določil oblike psihotičnih simptomov , ki so po njegovem mnenju ločile shizofrenijo od drugih psihotičnih motenj .",O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O
"Na Marsu zato tudi ni popolnega sončevega mrka , ker sta luni premajhni , da bi popolnoma zakrili Sonce .",O B-LOC O O O O O O O O O O O O O O O O B-LOC O
"Leta 1095 je papež Urban II. pozval na križarsko vojno proti muslimanom , ki so zasedli Jeruzalem in Sveto deželo .",O O O O B-PER I-PER O O O O O O O O O O B-LOC O B-LOC I-LOC O
"Prvič se omenja v 12. stoletju .",O O O O O O O
"Nagrada je znašala 37.200 $ , največja vsota , podeljena komurkoli v zgodovini NASE .",O O O O O O O O O O O O O B-ORG O
"Njegovo ime izhaja iz zadnjih dveh številk črtne kode na zadnji strani njegove glave .",O O O O O O O O O O O O O O O
"Nekateri morski psi v svojem življenju izgubijo 30.000 zob ali več .",O O O O O O O O O O O O
"Sumerci so uporabljali sužnje , čeprav niso bili pomemben del gospodarstva .",B-PER O O O O O O O O O O O
"Zaradi tega je bilo veliko slonov še posebej velikih , pogosto so tehtali več kot devet ton .",O O O O O O O O O O O O O O O O O O
"Od 9,8 milijard evrov humanitarne pomoči , ki je bila leta 2010 zagotovljena po vsem svetu , je približno 41 % prispevala EU .",O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"Vzrok za to pripisujejo tveganim spolnim navadam , kot so promiskuiteta , prostitucija in zmanjšana raba barierne zaščite .",O O O O O O O O O O O O O O O O O O O
"Družinska anamneza je dejavnik tveganja za razvoj astme , saj pri tem sodeluje veliko različnih genov .",O O O O O O O O O O O O O O O O O
"Znano pa je , da mu starši niso bili naklonjeni in so mu izkazovali zelo malo ljubezni .",O O O O O O O O O O O O O O O O O O
"Claude je leta 1904 podedoval očetov naziv grof Strathmorski in Knighthornski , Cecilia pa je postala grofica Strathmorska in Knighthornska .",B-PER O O O O O O O B-PER O B-PER O B-PER O O O O B-PER O B-PER O
"Bitko pri Svoldru omenjajo mnogi zgodovinski viri .",O O B-LOC O O O O O
"Krščanski cesar Teodozij I. je postavil zakon , ki je prepovedal poganske obrede , in zaprl templje .",O O B-PER I-PER O O O O O O O O O O O O O O
"Če gledamo s površine Marsa v bližini ekvatorja , je videti Fobos velik za tretjino polne Lune , kot jo vidimo s površine Zemlje .",O O O O B-LOC O O O O O O B-LOC O O O O B-LOC O O O O O O B-LOC O
"Primarni sifilis se običajno dobi v neposrednem spolnem stiku z nalezljivimi lezijami druge osebe .",O O O O O O O O O O O O O O O
"Veliko je bilo neuspešnih poskusov , da bi sumerščino povezali z drugimi jezikovnimi skupinami .",O O O O O O O O O O O O O O O
"Velik oklepni konvoj JLA se je 3. julija zjutraj iz Beograda domnevno napotil proti Sloveniji .",O O O B-ORG O O O O O O B-LOC O O O B-LOC O
"Leta 857 so v vasi Vlamertinge postavili kapelo .",O O O O O B-LOC O O O
"Podvig je bil neuspešen ; Orlenev se je vrnil v Rusijo , Nazimova pa je ostala v New Yorku .",O O O O O B-PER O O O O B-LOC O B-PER O O O O B-LOC I-LOC O
"FIAT 3000 je bil prvi tank v seriji , ki so ga izdelali v Italiji .",B-MISC I-MISC O O O O O O O O O O O O B-LOC O
"Svetovna zdravstvena organizacija ocenjuje , da je pljučnica vzrok za eno od treh smrti novorojenčkov .",B-ORG I-ORG I-ORG O O O O O O O O O O O O O
"V spopadu je umrlo dvanajst tujih državljanov , predvsem novinarjev in bolgarskih voznikov tovornjakov , ki so zašli na strelno črto .",O O O O O O O O O O O O O O O O O O O O O O
"Vsi datumi so podani po julijanskem koledarju .",O O O O O O O O
"Umrla je po padcu s konja .",O O O O O O O
"Prognoza astme je običajno dobra , še posebej pri otrocih z blago obliko bolezni .",O O O O O O O O O O O O O O O
"Sprva se je pravilno domnevalo , da Sirija ne bo šla v vojno z Izraelom , dokler tega ne bo storil tudi Egipt .",O O O O O O O B-LOC O O O O O O B-LOC O O O O O O O B-LOC O
"Leta 1829 je Johann Wolfgang Döbereiner opazil , da lahko veliko elementov združi v triade , glede na njihove kemijske lastnosti .",O O O B-PER I-PER I-PER O O O O O O O O O O O O O O O O
"Zelo strma stopnišča predstavljajo težavnost dostopa do kraljestva bogov .",O O O O O O O O O O
"1. januarja 2007 je irščina postala eden izmed uradnih delovnih jezikov EU .",O O O O O O O O O O O B-ORG O
"Vse dokumente si lahko prenesete iz spletnega mesta knjižnice .",O O O O O O O O O O
"Grške olive in olivno olje so izvažali po vsem imperiju .",O O O O O O O O O O O
"V krščanstvu je nečimrnost primer napuha , enega od sedmih smrtnih grehov .",O O O O O O O O O O O O O
"Njegov oče in ded sta bila londonska trgovca z vinom , starejši predniki pa so bili trgovci v Ipswichu .",O O O O O O O O O O O O O O O O O O B-LOC O
"Rastlina lahko živi več let , preden zacveti .",O O O O O O O O O
"Tito je bil v času hladne vojne znan po tem , da je vodil nevtralno zunanjo politiko in vzpostavil tesne vezi z državami v razvoju .",B-PER O O O O O O O O O O O O O O O O O O O O O O O O O
"Osebe s shizofrenijo smejo druga zdravila uporabljati le kot sredstvo za spopadanje z depresijo , tesnobo , dolgočasjem in osamljenostjo .",O O O O O O O O O O O O O O O O O O O O O
"Ustava je več kot le pisno besedilo .",O O O O O O O O
"Topnost argona v vodi je približno enaka topnosti kisika v vodi in 2,5 - krat večja od topnosti dušika v vodi .",O O O O O O O O O O O O O O O O O O O O O O
"Lokacija je zdaj zaščitena kot spomenik Namibije , obisk pa je dovoljen le z uradnimi vodniki .",O O O O O O B-LOC O O O O O O O O O O
"Prototip modela F2 je bil izdelan leta 1938 , a se je od svojega predhodnika razlikoval le po kakšni malenkosti .",O O B-MISC O O O O O O O O O O O O O O O O O O
"Socialni dejavniki zaobjemajo kulturne vidike in ozaveščenost o skrbi za zdravje , stopnjo rasti populacije , starostno distribucijo , odnos do poklicnega napredovanja in poudarek na varnosti .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Stari Rimljani so prekuhali kislo vino in tako dobili zelo sladek sirup , imenovan sapa .",O B-PER O O O O O O O O O O O O O O
"Leta 1968 se je poročila z grškim ladijskim mogotcem Aristotlom Onassisom .",O O O O O O O O O B-PER I-PER O
"V sezoni 2005 – 06 ga je pestilo kar nekaj poškodb .",O O O O O O O O O O O O
"Albume v živo lahko posnamejo na enem koncertu , lahko pa vsebujejo posnetke , ki so nastali na več koncertih .",O O O O O O O O O O O O O O O O O O O O O
"Začuti žejo po krvi .",O O O O O
"Osebe z bolj izraženimi negativnimi simptomi so bile pred pojavom motnje pogosto slabo prilagodljive in njihov odziv na zdravila je pogosto omejen .",O O O O O O O O O O O O O O O O O O O O O O O
"Sama je vzgojila otroke .",O O O O O
"Odnosi med ZDA in državami zahodne Evrope so bili običajno prijateljski .",O O B-LOC O O O B-LOC O O O O O
"Lee je bil prisiljen v to , da spremeni svoje načrte .",B-PER O O O O O O O O O O O
"RETScreen se pogosto uporablja za spodbujanje in izvajanje projektov čiste energije .",B-MISC O O O O O O O O O O O
"Po študiju slikarstva na Rhode Island School of Design je presedlal na področje fotografije .",O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O
"Po organizaciji nadaljnjih treh konferenc v letih 2003 , 2005 in 2007 je bil leta 2009 ustanovljen Center SDEWES .",O O O O O O O O O O O O O O O O O B-ORG I-ORG O
"Zaradi rasti stroškov in nejasnega trga so ga odpovedali leta 1971 , še preden so dokončali oba prototipa .",O O O O O O O O O O O O O O O O O O O
"Leta 1206 se je Teodor oklical za cesarja Nikejskega cesarstva .",O O O O B-PER O O O B-LOC I-LOC O
"Uvod se začne z izjavo : » Duh straši po Evropi - duh komunizma . «",O O O O O O O O O O B-LOC O O O O O
"Kljub temu da CENELEC tesno sodeluje z Evropsko unijo , ni institucija EU .",O O O B-ORG O O O B-ORG I-ORG O O O B-ORG O
"Eden od možnih stranskih učinkov zdravljenja je Jarisch - Herxheimerjeva reakcija .",O O O O O O O B-MISC I-MISC I-MISC I-MISC O
"Moški zbolijo 50 % pogosteje kot ženske in pogosteje se pojavlja jeseni .",O O O O O O O O O O O O O
"Butan je leta 1971 postal član Združenih narodov .",B-LOC O O O O O B-ORG I-ORG O
"Specifikacijo SMILES lahko večina urejevalnikov molekul pretvori nazaj v dvodimenzionalno risbo ali trodimenzionalen model molekule .",O O O O O O O O O O O O O O O O
"Jezus ima tako dve naravi , človeško in božjo .",B-PER O O O O O O O O O
"Preiskali so 40.000 ljudi ; izmed teh je bilo odpuščenih več kot 2200 vladnih uslužbencev in 4000 policistov .",O O O O O O O O O O O O O O O O O O O
"Prvi model so začeli uporabljati leta 1952 – zamenjal je Mi-1 .",O O O O O O O O O O B-MISC O
"Tam je odigral le eno tekmo proti Avstraliji .",O O O O O O O B-LOC O
"Reichstag , zgradba nemškega parlamenta v Berlinu , je bil požgan .",B-LOC O O O O O B-LOC O O O O O
"Krup je običajno virusna bolezen , zato se antibiotikov ne uporablja , razen v primeru suma na sekundarno bakterijsko okužbo .",O O O O O O O O O O O O O O O O O O O O O
"Prepričajte se sami : v Sovjetski zvezi si vsi želijo miru in prijateljstva med narodi .",O O O O O B-LOC I-LOC O O O O O O O O O
"Večina naftnih polj je veliko manjših .",O O O O O O O
"Center za preventivo in kontrolo bolezni ( CDC ) priporoča spolno aktivnim moškim , ki imajo spolne odnose z moškimi , da se testirajo vsaj enkrat na leto .",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O O
"Stara Beneška republika je bila razdeljena med Avstrijo in Francijo .",O B-LOC I-LOC O O O O B-LOC O B-LOC O
"Do konca septembra je sklad padel na 150 £ .",O O O O O O O O O O
"Njegov naslednik , ARM3 , je bil narejen s 4 KB predpomnilnika , kar je še izboljšalo zmogljivost .",O O O B-MISC O O O O O O O O O O O O O O O
"Preventiva se izvaja z izboljšanjem sanitarnih razmer , kar vključuje izboljšan dostop do stranišč in pravilno odstranjevanje blata .",O O O O O O O O O O O O O O O O O O O
"Je tudi najbolj vzhodna vas v Švici .",O O O O O O B-LOC O
"Liber je eden primarnih virov o takratnem življenju Burgundov in tudi o zgodovini njihovih kraljev .",B-MISC O O O O O O O B-PER O O O O O O O
"Med majem in septembrom v Izraelu le redko dežuje .",O O O O O B-LOC O O O O
"Ta standard so poimenovali MIDI ( Digitalni vmesnik za glasbene inštrumente ) .",O O O O B-MISC O B-MISC I-MISC I-MISC I-MISC I-MISC O O
"Vendar so si Bizantinci pozneje opomogli in leta 1014 pod poveljstvom Bazilija II. napadli in uničili Bolgare v bitki na Belasici .",O O O B-PER O O O O O O O B-PER I-PER O O O B-PER O O O B-LOC O
"Svojemu očetu je pomagal napisati knjigo Naravna razvrstitev britanskih rastlin ( 1821 ) .",O O O O O O B-MISC I-MISC I-MISC I-MISC O O O O
"Poročil se je z rusko matematičarko Tatjano Aleksejevno Afanasjevo , ki je sodelovala pri njegovem delu .",O O O O O O B-PER I-PER I-PER O O O O O O O O
"Ta nenavadna oblika snovi je znana kot degenerirana snov .",O O O O O O O O O O
"Poleg napadalnih tehnik so bile na voljo tudi obrambne .",O O O O O O O O O O
"Prestolnica je mesto Coronel Oviedo .",O O O B-LOC I-LOC O
"V Albaniji je Moisiu nadaljeval svojo vojaško kariero na inženirskem oddelku ministrstva za obrambo .",O B-LOC O B-PER O O O O O O O O O O O
"To je temeljnega pomena za nekatere filozofske teorije zgodovine , na primer za Heglovo in Marxovo .",O O O O O O O O O O O O O B-PER O B-PER O
"Stopnja obolevnosti z astmo se je od 60. let prejšnjega stoletja do leta 2008 po svetu znatno povečala , v 70. letih pa so bolezen prepoznali kot velik javnozdravstveni problem .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"2. avgusta 1914 je bil podpisan tajni sporazum med nemškim in osmanskim cesarstvom .",O O O O O O O O O O O O O O
"Običajni material je iz zob .",O O O O O O
"Krištof Kolumb je to uporabil na svojih čezatlantskih potovanjih .",B-PER I-PER O O O O O O O O
"Janszoon je nadaljeval s kartiranjem okoli 320 kilometrov obale , za katero je mislil , da je južni podaljšek Nove Gvineje .",B-PER O O O O O O O O O O O O O O O O O O B-LOC I-LOC O
"Najstarejše kamnine na Zemlji najdemo v severnoameriškem kratonu v Kanadi .",O O O B-LOC O O O O O B-LOC O
"» Bog , o , Bog , zakaj si me zapustil ? «",O B-PER O O O B-PER O O O O O O O
"Masa vseh oceanov je približno 1,35 x 1018 metričnih ton ali približno 1 / 4400 celotne mase Zemlje .",O O O O O O O O O O O O O O O O O B-LOC O
"Leta 1906 je bil ustanovljen odbor za gradnjo cerkve .",O O O O O O O O O O
"Amfetamin , kokain in v manjši meri alkohol lahko povzročijo prehodne psihoze , ki so posledica stimulansov ali alkohola in ki kažejo shizofreniji podobno sliko .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Harriet Taylor Mill je bila britanska filozofinja in zagovornica ženskih pravic .",B-PER I-PER I-PER O O O O O O O O O
"Miss Universe je vsakoletno mednarodno lepotno tekmovanje , ki ga organizira organizacija Miss Universe .",B-MISC I-MISC O O O O O O O O O O B-ORG I-ORG O
"Astma je bila znana kot ena izmed » svetih sedem « psihosomatskih bolezni .",O O O O O O O O O O O O O O
"V Iraku je znano kot » mesto mošej « zaradi več kot 200 mošej , ki jih najdemo v mestu in bližnjih vaseh .",O B-LOC O O O O O O O O O O O O O O O O O O O O O O
"Ocenjuje se , da se je skozi leta v jezero potopilo 30 – 40 vozil .",O O O O O O O O O O O O O O O O
"Prva dirka je potekala leta 1929 , zmagal pa je William Grover - Williams z Bugattijem .",O O O O O O O O O O B-PER I-PER I-PER I-PER O B-MISC O
"Sredozemsko morje na jugu ločuje Evropo od Afrike .",B-LOC I-LOC O O O B-LOC O B-LOC O
"Treba je odstraniti kontaminirano obleko .",O O O O O O
"Vojske zaveznikov so skušale zaustaviti nemško vojsko v Belgiji , misleč , da je to glavna nemška ofenziva .",O O O O O O O O B-LOC O O O O O O O O O O
"To povzroča obarvanje .",O O O O
"To je pomenilo soočenje s tem , kar bomo pomnili kot turško vojno za neodvisnost .",O O O O O O O O O O O O O O O O
"Dimitrij Mendelejev je ruskemu kemijskemu društvu predstavil prvi periodni sistem .",B-PER I-PER O O O O O O O O O
"V času njegovega bivanja je tam prišlo do velike lakote .",O O O O O O O O O O O
"Iznajdba široko učinkujočega cepiva je zato malo verjetna .",O O O O O O O O O
"Poškodba ga je iz igre izločila za eno leto in pol .",O O O O O O O O O O O O
"Sistem japonskih številk je sistem imen števil , ki se ga uporablja v japonskem jeziku .",O O O O O O O O O O O O O O O O
"Do otrok je prijazna , toda zna biti stroga , ko je treba .",O O O O O O O O O O O O O O
"V hujših primerih je potrebna intravenska tekočina .",O O O O O O O O
"Opisi njegove smrti si nasprotujejo .",O O O O O O
"Mislim , da bi bilo življenje brez napetosti dolgočasno in neuporabno .",O O O O O O O O O O O O
"Vzrok za navaden prehlad so sicer odkrili šele v petdesetih letih , vendar človeštvo bolezen pozna že iz pradavnine .",O O O O O O O O O O O O O O O O O O O O
"Ostale slike prikazujejo pomembne dogodke iz zgodovine države .",O O O O O O O O O
"Zelo ugoden je bil pojav kometa leta 1879 , ko so ga lahko opazovali najdlje do sedaj , štiri mesece .",O O O O O O O O O O O O O O O O O O O O O
"Zaplete neposredno povzroča debelost , posredno pa mehanizmi s skupnim vzrokom , kot so na primer slaba prehrana ali pa nezdrav življenjski slog .",O O O O O O O O O O O O O O O O O O O O O O O O
"Predstavlja pomemben vzrok smrti med vsemi starostnimi skupinami , ki povzroči 4 milijone smrtnih žrtev letno ( 7 % vseh smrti na svetu ) .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Do prenosa hepatitisa C z matere na otroka pride v manj kot 10 % nosečnosti .",O O O O O O O O O O O O O O O O
"Izdajanje valute nadzira indijska centralna banka .",O O O O O O O
"Fobos vzhaja na zahodu , zahaja na vzhodu in ponovno vzide že čez 11 ur .",B-LOC O O O O O O O O O O O O O O O
"Joscelina so oslepili in leta 1159 je umrl v ječi v Alepu .",B-PER O O O O O O O O O O B-LOC O
"Leta 1980 je prejel doktorat za disertacijo o problemih avstrijske obrambne politike .",O O O O O O O O O O O O O
"Zvezde nastajajo izključno v molekularnih oblakih .",O O O O O O O
"Za peroralno cepivo proti koleri je ugotovljeno , da pri 50 − 60 % primerov učinkuje več kot dve leti .",O O O O O O O O O O O O O O O O O O O O O
"Rabin Ahron Daum je plodovit avtor , ki piše o različnem naboru tem s področja judovskih študij .",O B-PER I-PER O O O O O O O O O O O O O O O
"Moški , ki nehajo kaditi , v roku desetih let pridobijo povprečno 4,4 kg , ženske pa 5,0 kg .",O O O O O O O O O O O O O O O O O O O O
"Ugotovili so , da posledično debelost skrajšuje življenjsko dobo .",O O O O O O O O O O
"To je mogoče delno pojasniti z dejstvom , da skrb za otroke zmanjšuje telesno aktivnost staršev na Zahodu .",O O O O O O O O O O O O O O O O O B-LOC O
"Leta 1950 je bil klub razpuščen in še istega leta ponovno ustanovljen .",O O O O O O O O O O O O O
"Drugi ukrepi vključujejo izboljšan dostop do sanitarij , recimo uporaba funkcionalnih in čistih stranišč ter dostop do čiste vode .",O O O O O O O O O O O O O O O O O O O O
"To je bila prva serija , narejena v barvah .",O O O O O O O O O O
"Leta 1945 je bilo obnovljeno prejšnje stanje .",O O O O O O O O
"Človeški virus parainfluence po navadi povzroči vnetje nosne votline , žrela in sapnic .",O O O O O O O O O O O O O O
"Bruto domač proizvod je tržna vrednost vseh končnih proizvodov in storitev , ki jih je ustvarilo gospodarstvo neke države v enem letu .",O O O O O O O O O O O O O O O O O O O O O O O
"Od leta 1893 poteka čez zemeljsko ožino , ki je široka le 6,3 km , Korintski prekop , tako da je Peloponez v resnici otok .",O O O O O O O O O O O O O O O B-LOC I-LOC O O O O B-LOC O O O O
"Nemška jugozahodna Afrika je bila edina nemška kolonija , v kateri se je naselilo veliko Nemcev .",B-LOC I-LOC I-LOC O O O O O O O O O O O O B-PER O
"Večina hrušk je listopadnih , ena ali dve vrsti v jugovzhodni Aziji pa sta zimzeleni .",O O O O O O O O O O O B-LOC O O O O
"Ocenjujejo , da letni izdatki za dietetične izdelke znašajo samo v ZDA od 40 do 100 milijard dolarjev .",O O O O O O O O O O O B-LOC O O O O O O O
"Richard Dedekind je leta 1871 imenoval množico realnih ali kompleksnih števil , ki je zaprta za štiri aritmetične operacije , » obseg « .",B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O
"Njen vpliv na moža je bil velik in na splošno koristen .",O O O O O O O O O O O O
"Če gre za okužbo z le nekaj črvi , pogosto ni simptomov .",O O O O O O O O O O O O O
"Pri ženskah se tveganje poveča za 7 % , pri moških pa za 4 % na otroka .",O O O O O O O O O O O O O O O O O O
"Začetna ocena oseb s hipertenzijo mora vsebovati celotno anamnezo in telesni pregled .",O O O O O O O O O O O O O
"Hugbert je začel uresničevati načrte svojih predhodnikov za ustanovitev neodvisne Bavarske cerkve .",B-PER O O O O O O O O O B-ORG I-ORG O
"Nato je preživela eno leto v Budimpešti , kjer je delala za lokalno radijsko postajo .",O O O O O O B-LOC O O O O O O O O O
"Katoliška cerkev ga časti kot svetnika .",B-ORG I-ORG O O O O O
"In sprašuješ , če delamo kaj na tem , da ne bo izbruhnila vojna .",O O O O O O O O O O O O O O O
"Cox je popravil precej teh napak in na novo napisal omrežni podsistem .",B-PER O O O O O O O O O O O O
"V 20. stoletju , ko je prebivalstvo doseglo svoj genetski potencial za višino , je teža začela naraščati hitreje kot višina , kar je vodilo v debelost .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Seznam letno objavlja revija Fortune .",O O O O B-ORG O
"Glede na posebno teorijo relativnosti morata dva opazovalca , ki se medsebojno relativno premikata , uporabljati različne časovne koordinate .",O O O O O O O O O O O O O O O O O O O O
"Osončje je relativno dobro proučeno ; sprva so ga preučevali s teleskopi , pozneje pa z vesoljskimi plovili .",O O O O O O O O O O O O O O O O O O O
"Mladi nogometaši se zunaj uradne sezone udeležujejo različnih dogodkov .",O O O O O O O O O O
