sentence,ner
"Njegovo mjesto je zauzeo Sunderland .",O O O O B-ORG O
"godine - Trajan postaje imperator",O O B-PER O O
"Titulu brani Michael Schumacher i Scuderia Ferrari .",O O B-PER I-PER O B-ORG I-ORG O
"Atlético Madrid ( Pobjednik u grupi I )",B-ORG I-ORG O O O O O O
"Također ponekad ovu zemlju i Rusiju nazivaju energetskim supersilama .",O O O O O B-LOC O O O O
"Preusmjeri Akademija nauka i umjetnosti Republike Srpske",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Istočna Afrika",B-LOC I-LOC
"Armija Republike Bosne i Hercegovine",B-ORG I-ORG I-ORG I-ORG I-ORG
"Spisak općina u Hrvatskoj",B-LOC I-LOC I-LOC I-LOC
"Gasherbrum I , Pakistan / Kina , 8068 m .",B-LOC I-LOC O B-LOC O B-LOC O O O O
"*Dobro došli - Neda Ukraden",O O O B-PER I-PER
"Simbol se , također , koristi kod hemičara i IUPAC-a .",O O O O O O O O O B-ORG O
"Ne računaju se ni posjedi na Antarktiku .",O O O O O O B-LOC O
"političara ( Bill Clinton ) ili sportista ( Michael Jordan ) .",O O B-PER I-PER O O O O B-PER I-PER O O
"godine na albumu The Miracle .",O O O B-ORG I-ORG O
"Preusmjeri Ferdinand II , kralj Aragonije",O B-PER I-PER I-PER I-PER I-PER
"BBC ( 16 .",B-ORG O O O
"Administrativno pripada Zeničko-dobojskom kantonu Federacije Bosne i Hercegovine .",O O B-LOC I-LOC B-LOC I-LOC I-LOC I-LOC O
"Vjeruje se da je Melkor prvi saznao sa buđenje Vilenjaka .",O O O O B-PER O O O O O O
"U jednom intervjuu je izjavila da se najviše divi Margaret Thatcher i Madonni , zbog njihovog uspjeha , te Majci Terezi , zbog njene posvećenosti humanitarnom radu .",O O O O O O O O O B-PER I-PER O B-PER O O O O O O B-PER I-PER O O O O O O O
"Njen otac je meksikanac , a majka francuskog i danskog porijekla .",O O O B-LOC O O O B-LOC O B-LOC O O
"K - LeBron James , Cleveland Cavaliers",O O B-PER I-PER O B-ORG I-ORG
"Vahid Halilhodžić , nogometaš",B-PER I-PER O O
"Električna energija itd .",B-ORG I-ORG O O
"U selu ima nekoliko izvora , a mjerenjima je utvrđeno da vode sa ovog područja podzemnim putem odlaze u rijeku Sanu .",O O O O O O O O O O O O O O O O O O O O B-LOC O
"John Densmore ( The Doors )",B-PER I-PER O B-ORG I-ORG O
"Bitka za Kupres 1992 .",B-ORG I-ORG I-ORG I-ORG I-ORG
"Los Angeles Lakers ( 1960–1974 )",B-ORG I-ORG I-ORG O O O
"Za njega se vjeruje da je Grčku upoznao sa sunčanim satom .",O O O O O O B-LOC O O O O O
"*Reci mi gdje sam pogriješila - Neda Ukraden",O O O O O O B-PER I-PER
"Slogovno je na njega utjecao Ivan Cankar .",O O O O O B-PER I-PER O
"Jürgen Habermas , filozof",B-PER I-PER O O
"Lewis Hamilton",B-PER I-PER
"Savez za bolju budućnost Bosne i Hercegovine",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Pobjedama 3-0 i 3-2 Real Madrid osigurava prolazak u polufinale .",O O O O B-ORG I-ORG O O O O O
"Urugvaj kao drugoplasirana ekipa u grupi također se plasirao u polufinale .",B-ORG O O O O O O O O O O O
"Paleolog ( loza bizantijskih careva )",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"putničke vagone - namijenjeni su prijevozu putnika",B-PER I-PER O O O O O
"Mađarska sveukupni pobjednik rezultatom 5–4 .",B-ORG O O O O O
"Svjetsko prvenstvo u nogometu 1998 .",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"U 1857. , 1869. , 1921. i 1931. podaci su sadržani u naselju Marina .",O O O O O O O O O O O O O B-ORG O
"Rođen je u mjestu Bunić kod Udbine u Hrvatskoj .",O O O O B-LOC O B-LOC O B-LOC O
"Čerťák HS 142 ( noćni )",B-ORG O O O O O
"Šahtar Donjeck pobjednik sveukupnim rezultatom 6–1 .",B-ORG I-ORG O O O O O
"20p]] Slovenija ( Ljubljana )",O B-LOC O B-LOC O
"Staro Petrovo Selo , naselje i općina u Brodsko-posavskoj županiji",B-LOC I-LOC I-LOC O O O O O B-LOC I-LOC
"Nogometna reprezentacija Grčke je u svojoj historiji nastupila 13 puta u kvalifikacijama za Evropsko prvenstvo u kojim je uspjela ostvariti četiri puta plasman na Evropsko prvenstvo .",B-ORG I-ORG I-ORG O O O O O O O O O O B-LOC I-LOC O O O O O O O O O B-LOC I-LOC O
"Drugo mjesto je osvojila Nigerija a treće Zambija .",O O O O B-ORG O O B-ORG O
"Isaac Asimov , serijal o Fundaciji",B-PER I-PER O O O O
"Sama isplaćena svota govori o snazi , moći i bogatstvu Engleske u ono doba .",O O O O O O O O O O B-LOC O O O O
"PREUSMJERI Najbolje od najgoreg",O B-ORG I-ORG I-ORG
"Podaci za to bivše naselje sadržani su u naselju Gornja Bučica .",O O O O O O O O O B-LOC I-LOC O
"Graniči sa Estonijom na sjeveru , Rusijom na istoku , Litvanijom i Bjelorusijom na jugoistoku .",O O B-LOC O O O B-LOC O O O B-LOC O B-LOC O O O
"Kvalifikacije za Evropsko prvenstvo 1964 .",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"PREUSMJERI Đorđe VI , kralj Ujedinjenog Kraljevstva",O B-PER I-PER I-PER I-PER I-PER I-PER
"Luca Badoer vozač za testiranje",B-PER I-PER O O O
"Kavadh I .",B-PER I-PER O
"Ivan Skot Eriugena ( Johannes Scotus Eriugena )",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Jenson Button",B-PER I-PER
"Boston Celtics Š",B-ORG I-ORG O
"Preusmjeri Feistritz im Rosental",O B-LOC I-LOC I-LOC
"Stara Jošava , naselje grada Orahovice , Virovitičko-podravska županija",B-LOC I-LOC O O O B-LOC O B-LOC I-LOC
"Ulijeva se u rijeku Bosnu u gradu Zenici .",O O O O B-LOC O O B-LOC O
"Pred sam kraj svoga života otac mu je ugovorio vjenčanje s Eleonorom , vojvotkinjom Akvitanije , koja je bila dvije godine mlađa od njega .",O O O O O O O O O O O B-PER I-PER I-PER I-PER O O O O O O O O O O
"Od 1857. do 1971. sadrži dio podataka grada Našica .",O O O O O O O O B-LOC O
"UE Sant Julià",B-ORG I-ORG I-ORG
"10 ekipa iz Južne Amerike",O O O B-ORG I-ORG
"Preusmjeri Evropski put E576",O B-ORG I-ORG I-ORG
"Hasan Salihamidžić",B-PER I-PER
"Među najveće uspjehe u evropskim takmičenjima spadaju pobjede nad Juventusom od 1-0 1979. godine , te nad Athletic Bilbaom sa 3-0 1973. godine .",O O O O O O O O O B-ORG O O O O O O O B-ORG I-ORG O O O O O
"Rođen je u Prekmurju , u Mađarskoj , koji je danas se nalazi u Sloveniji .",O O O O O O B-LOC O O O O O O O B-LOC O
"PREUSMJERI Skijaško trčanje na Zimskim olimpijskim igrama 2014 - ekipni sprint ( žene )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Titulu je osvojila Cibona .",O O O B-ORG O
"Sebastian Vettel Mark Webber",B-PER I-PER B-PER I-PER
"nosi dres AEL-a Limassola .",O O B-ORG I-ORG O
"Trenutno nastupa u Premijer ligi , prvom rangu engleskog nogometa .",O O O B-ORG I-ORG O O O B-ORG I-ORG O
"Nalazi se na tromeđi Njemačke ( 319 km2 ) , Švicarske ( 168 km2 ) i Austrije .",O O O O B-LOC O O O O O B-LOC O O O O O B-LOC O
"ME Maine",O B-LOC
"Trenutno se nalazi na šestom mjestu po jačini u Evropi .",O O O O O O O O O B-LOC O
"Ovaj muzički oblik se često koristio u operama , oratorijima i kantatama .",O O O O O O O B-ORG O B-ORG O B-ORG O
"Lewis Hamilton",B-PER I-PER
"Podebljani vozač je i dalje aktivan u takmičenju Formule 1 .",O O O O O O O O B-ORG I-ORG O
"Everton",B-ORG
"U Velikoj Kladuši proglašena tzv .",O B-LOC I-LOC O O O
"Córdoba CF",B-ORG I-ORG
"Prizreni ) je grad na jugu Kosova .",O O O O O O B-LOC O
"Pretoriji]] , Loftus Versfeld stadion",O O B-ORG I-ORG I-ORG
"Nalazi se u sjeverozapadnom dijelu Egipta .",O O O O O B-LOC O
"Real Betis",B-ORG I-ORG
"PREUSMJERI Dover ( Delaware )",O B-LOC I-LOC I-LOC I-LOC
"PREUSMJERI Stadion Maracaná",O B-LOC I-LOC
"Bio je pripadnik Armije Republike BiH .",O O O B-ORG I-ORG I-ORG O
"PREUSMJERI Demokratska Arapska Republika Sahara",O B-LOC I-LOC I-LOC I-LOC
"PREUSMJERI Južna Georgia i Južna Sendvička Ostrva",O B-LOC I-LOC I-LOC B-LOC I-LOC I-LOC
"Nogometna reprezentacija Bosne i Hercegovine",B-ORG I-ORG I-ORG I-ORG I-ORG
"Nastupio je i na Svjetskom prvenstvu 2006 .",O O O O B-ORG I-ORG I-ORG O
"Prema jednoj verziji mita , od tog su čina nastali Kentauri ( Iksionide ) .",O O O O O O O O O O B-LOC O O O O
"Isak Samokovlija , književnik ;",B-PER I-PER O O O
"Takmiči se u prvoj nogometnoj ligi Bugarske .",O O O B-ORG I-ORG I-ORG I-ORG O
"Nico Rosberg - no.7",B-PER I-PER O O
"Tit , 79 .",B-PER O O O
"Preusmjeri Gifu ( grad )",O B-ORG I-ORG I-ORG I-ORG
"Pored ovoga , bitan je njegov rad na nadgrobnim spomenicima u blizini Drine , u kojem iznosi prva zapažanja o njihovim tipovima i utjecaju Panonije na te spomenike .",O O O O O O O O O O O O B-LOC O O O O O O O O O O O B-ORG O O O O
"Gustoća naseljenosti u Gornjom Kneginecu je 239 stanovnika / km2 .",O O O B-LOC I-LOC O O O O O O
"Spisak općina u Hrvatskoj",B-LOC I-LOC I-LOC I-LOC
"Osim toga mnoge su republike ukinule ove titule u potpunosti , poput Italije .",O O O O O O O O O O O O B-LOC O
"Zeus je spavao s njom , ali se odmah pobojao posljedica .",B-PER O O O O O O O O O O O
"Hrvatska demokratska zajednica Bosne i Hercegovine",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"godine Brazil je okončao u četvrtfinalu .",O B-LOC O O O O O
"Preusmjeri Gabriel García Márquez",O B-PER I-PER I-PER
"Serie A ( oduzeti )",B-ORG I-ORG O O O
"When I Was Your Man",B-ORG I-ORG I-ORG I-ORG I-ORG
"Gustoća naseljenosti u Prološcu je 44 stanovnika / km2 .",O O O B-LOC O O O O O O
"Simfonija br. 5 ( Beethoven )",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Deportivo de La Coruña",B-ORG I-ORG I-ORG I-ORG
"Od 1857. do 1880. sadrži podatke za naselje Markovo Polje , a 1880. dio podataka za naselje Žerjavinec .",O O O O O O O O B-LOC I-LOC O O O O O O O B-LOC O
"Preusmjeri Gradina ( tvrđava )",O B-ORG I-ORG I-ORG I-ORG
"Latinska ćuprija , historijska građevina ;",B-ORG I-ORG O O O O
"Roger Federer",B-PER I-PER
"74264 - Jelah , BH Pošta",O O B-LOC O O O
"Model koji koristi 11,6x90 streljivo prvenstveno je razvijen za tržišta na kojima je kalibar 12,7x99 zabranjen , kao primjerice u Australiji i Kaliforniji .",O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O
"Rođen je u Sarajevu .",O O O B-LOC O
"PREUSMJERI Sigismund III , kralj Poljske",O B-PER I-PER I-PER I-PER I-PER
"Malinska-Dubašnica , općina na ostrvu Krku , Primorsko-goranska županija",B-LOC O O O O B-LOC O B-LOC I-LOC
"PREUSMJERI Velika nagrada SAD-a 2012 .",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Praktično na snimanju , došlo je do njenog raspada braka sa scenaristom filma , Arthurom Millerom .",O O O O O O O O O O O O O O B-PER I-PER O
"gde je Ramzes II inteligentno namamljen u klopku od strane Muvatala i razbijen .",O O B-PER I-PER O O O O O O O O O O
"u Nürnbergu , te njegov sin Krsto Ozaljski ( 1482.-1527 .",O B-LOC O O O O B-PER I-PER O O O
"je slavio kao trener Sarajeva .",O O O O B-ORG O
"godine postao prvi put prvak Italije .",O O O O O B-LOC O
"godine , s Peterom O'Tooleom u naslovnoj ulozi .",O O O B-PER I-PER O O O O
"Careva džamija ( Sarajevo )",B-ORG I-ORG I-ORG I-ORG I-ORG
"Igrač također ima kratku kontrolu nad turistima u Londonu , nekoliko sekundi prije nego što oni bivaju ubijeni hemijskim tvarima .",O O O O O O O O B-LOC O O O O O O O O O O O O
"Granåsen HS 140 ( noćni )",B-ORG O O O O O
"Скопје / Skopje ) je glavni grad Makedonije .",O O O O O O O B-LOC O
"Naslijedio ga je Winston Churchill .",O O O B-PER I-PER O
"Spisak općina u Hrvatskoj",B-LOC I-LOC I-LOC I-LOC
"Od tog broja 36 ih je ubijeno na Širokom Brijegu .",O O O O O O O O B-LOC I-LOC O
"Danas se čuva u Britanskom muzeju u London .",O O O O B-ORG I-ORG O B-LOC O
"Naslijedio ga je sinovac Stjepan Vukčić Kosača .",O O O O B-PER I-PER I-PER O
"Krunidba kao takva je opstala još samo u Ujedinjenom Kraljevstvu , gdje je monarh još uvijek formalno okrunjen .",O O O O O O O O B-LOC I-LOC O O O O O O O O O
"Piramida ( geometrija )",B-ORG I-ORG I-ORG I-ORG
"Papa Siksto II ( 257-258 )",B-PER I-PER I-PER O O O
"PREUSMJERI Charles de Coster",O B-PER I-PER I-PER
"Makedonija",B-LOC
"Donji Vakuf - Prusac - Bugojno",B-LOC I-LOC O B-LOC O B-LOC
"Gustoća naseljenosti u Kršanu je 23 stanovnika / km2 .",O O O B-LOC O O O O O O
"Bushido",B-PER
"Švicarska ( domaćin )",B-ORG O O O
"Nico Rosberg",B-PER I-PER
"PREUSMJERI Real Madrid CF",O B-ORG I-ORG I-ORG
"Filip III , kralj Kastilje",B-PER I-PER I-PER I-PER I-PER
"u prvoj utakmici reprezentacija Tunisa svladala je Alžir Vahida Halilhodžića .",O O O B-ORG I-ORG O O B-LOC B-PER I-PER O
"Graniči sa provincijama Uşak na sjeveru , Burdur , Isparta i Afyonkarahisar na istoku , Aydın , Manisa na zapadu i Muğla na jugu .",O O O B-LOC O O O B-LOC O B-LOC O B-LOC O O O B-LOC O B-LOC O O O B-LOC O O O
"Član je Demokratske stranke .",O O B-ORG I-ORG O
"Jarno Trulli - no.21",B-PER I-PER O O
"Atlético Madrid pobjednik sveukupnim rezultatom 3–2 .",B-ORG I-ORG O O O O O
"Preusmjeri Anatomski moderni čovjek",O B-ORG I-ORG I-ORG
"Štajerska ( pokrajina )",B-LOC I-LOC I-LOC I-LOC
"U njoj su sahranjene poznate ličnosti kao Voltaire , Victor Hugo , Émile Zola , Jean-Jacques Rousseau , Marie Curie .",O O O O O O O B-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-PER I-PER O
"Ubistva u Midsomeru",B-ORG I-ORG I-ORG
"Sulejman Çelebi , suvladar Mehmeda I",B-PER I-PER O O B-PER I-PER
"Od 1857. do 1991. podaci su sadržani u naselju Sušobreg ( općina Konjščina ) .",O O O O O O O O O B-LOC O O B-LOC O O
"RCD Espanyol",B-ORG I-ORG
"Album je dostigao prvo mjesto na Američkoj top-listi .",O O O O O O B-LOC O O
"Belgija",B-LOC
"PREUSMJERI Ivan I , kralj Francuske",O B-PER I-PER I-PER I-PER I-PER
"FK Modriča Maksima , Modriča",B-ORG I-ORG I-ORG O B-LOC
"Popis stanovništva u Bosni i Hercegovini 1953 .",B-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC I-LOC
"s Audrey Hepburn .",O B-PER I-PER O
"U 1880. , 1981. i 1991. podaci sadržani u naselju Rakovica .",O O O O O O O O O O B-LOC O
"PREUSMJERI Biatlon na Zimskim olimpijskim igrama 1980 .",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Luca Badoer vozač za testiranje",B-PER I-PER O O O
"godine po zahtjevu i finansiranjem Adila Zulfikarpašića .",O O O O O B-PER I-PER O
"Preusmjeri Alpsko skijanje na Zimskim olimpijskim igrama 2014 - spust ( žene )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"IFK Göteborg ( 2 )",B-ORG I-ORG O O O
"=== Vincent van Gogh ===",O B-PER I-PER I-PER O
"Govori se o rušenju Troje u 2 pjevanja .",O O O O B-LOC O O O O
"Prvi rezultati popisa su pokazali da Crna Gora ima 625.266 stanovnika i 194.795 kućanstava .",O O O O O O B-LOC I-LOC O O O O O O O
"Alex English ( kao igrač Denver Nuggetsa )",B-PER I-PER O O O B-ORG I-ORG O
"PREUSMJERI Leopold II , car Svetog rimskog carstva",O B-PER I-PER I-PER I-PER I-PER I-PER I-PER
"Spisak općina u Hrvatskoj",B-LOC I-LOC I-LOC I-LOC
"Rafael Nadal",B-PER I-PER
"Ovo naselje smanjeno je 1981. za dio pripojen naselju Donja Stubica te za taj dio sadrži podatke ranijih popisa .",O O O O O O O O O B-LOC I-LOC O O O O O O O O O
"Gruzija ( 83 % )",B-LOC O O O O
"Roger Federer",B-PER I-PER
"FC Bayern München ( 404 )",B-ORG I-ORG I-ORG O O O
"U selu ima nekoliko izvora , a mjerenjima je utvrđeno da vode sa ovog područja podzemnim putem odlaze u rijeku Sanu .",O O O O O O O O O O O O O O O O O O O O B-LOC O
"stupio u dominikanski red .",O O B-ORG I-ORG O
"godine na albumu News of the World i ubrzo je postala hit pjesma .",O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O
"Syracuse Stars ( 1877-1879 )",B-ORG I-ORG I-ORG I-ORG I-ORG
"Gustoća naseljenosti u Prelogu je - stanovnika / km2 .",O O O B-LOC O O O O O O
"godine se priključuje juniorima FK Željezničara .",O O O O B-ORG I-ORG O
"Carska kuća je prvi masivni objekat izgrađen u Banjoj Luci nakon Austrougarske okupacije .",O O O O O O O O B-LOC I-LOC O B-LOC I-LOC O
"Gornja Obrijež , naselje grada Pakraca , Požeško-slavonska županija",B-LOC I-LOC O O O B-LOC O B-LOC I-LOC
"Potom su pozvani u Napulj da sviraju u noćnom klubu .",O O O O B-LOC O O O O O O
"Polazio je njemačku školu u rodnom mjestu , završivši kovački zanat .",O O B-LOC O O O O O O O O O
"Slavonski Šamac , naselje i općina u Brodsko-posavskoj županiji",B-LOC I-LOC O O O O O B-LOC I-LOC
"Spisak općina u Hrvatskoj",B-LOC I-LOC I-LOC I-LOC
"Jean-Éric Vergne",B-PER I-PER
"*Nisam žena bez tebe - Tereza Kesovija",O O O O O B-PER I-PER
"Adrian Sutil",B-PER I-PER
"Drugo mjesto je osvojio Čile a treće Brazil .",O O O O B-ORG O O B-ORG O
"Ponovo su se vratili u doigravanje , u sezoni 1984-85 , ali su ispali u prvom krugu od Portland Trail Blazersa .",O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O
"U pozadini se ocrtava silueta grada Jajca .",O O O O O O B-LOC O
"Klaudije , 41 .",B-PER O O O
"Poslije izlaska iz zatvora popularnost mu u bošnjačkim masama raste , nastanjuje se u Slavonskom Brodu i nastavlja politički rad .",O O O O O O O O O O O O O O B-LOC I-LOC O O O O O
"u mjestu Barmen ( zapadno od Kölna ) .",O O O O O O B-LOC O O
"PREUSMJERI Karlo III , kralj Španije",O B-PER I-PER I-PER I-PER I-PER
"Granåsen HS 140 ( noćni )",B-ORG O O O O O
"Giorgio Pantano , - Timo Glock - no.19",B-PER I-PER O O B-PER I-PER O O
"Nelson Piquet , Jr .",B-PER I-PER I-PER I-PER I-PER
"PCI Express ili PCIe",B-ORG I-ORG O O
"Singapur ,",B-LOC O
"preusmjeri NK Podgrmeč Sanski Most",O B-ORG I-ORG I-ORG I-ORG
"Kamerun i Rumunija su se kvalificirali u osminufinala .",B-ORG O B-ORG O O O O O O
"eneidi ) krenuo na put u Italiju .",O O O O O O B-LOC O
"1 albuma u Britaniji .",O O O B-LOC O
"Govori se da je naručitelj njegovog ubistva bio direktno Osama bin Laden .",O O O O O O O O O B-PER I-PER I-PER O
"Sebastian Vettel",B-PER I-PER
"PREUSMJERI Filip , vojvoda od Edinburgha",O B-PER I-PER I-PER I-PER I-PER
"Preusmjeri Antigon I Monoftalmos",O B-PER I-PER I-PER
"Aragorn stupa na presto Gondora.Prsten i Sauron uništeni .",B-PER O O O O O B-PER O O
"godine je bio među 15 naјboljih klubova u BiH .",O O O O O O O O B-LOC O
"PREUSMJERI Top lista nadrealista",O B-ORG I-ORG I-ORG
"Obje pljačke desile su se u Začuli .",O O O O O O B-LOC O
"Kemal Monteno – Nije htjela",B-PER I-PER O O O
"Samuel Beckett ( 1906-1989 ) , pisac",B-PER I-PER O O O O O
"PREUSMJERI Stadion Maksimir",O B-ORG I-ORG
"Preusmjeri Brzo klizanje na Zimskim olimpijskim igrama 2014 - 1500 m ( žene )",O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
"Naša stranka - NS",B-ORG I-ORG O O
"U 1857. , 1869. , 1880. , 1921. i 1931. sadrži dio podataka grada Opatije .",O O O O O O O O O O O O O O B-LOC O
"Član je Republikanske stranke .",O O B-ORG I-ORG O
"237,5 m ( Severin Freund , 9 .",O O O B-PER I-PER O O O
"godine u Grubišnom Polju .",O O B-LOC I-LOC O
"CSI : Miami",B-ORG I-ORG I-ORG
"Preusmjeri Réseau express régional d'Île-de-France",O B-ORG I-ORG I-ORG I-ORG
"PREUSMJERI NBA 1956 / 1957 .",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Jedino veće naseljeno mjesto je Nevesinje .",O O O O O B-LOC O
"PREUSMJERI Srpska akademija nauka i umjetnosti",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Za tu i za 1890. godinu podaci su sadržani u naselju Donji Varoš .",O O O O O O O O O O O B-LOC I-LOC O
"Možda je najzanimljiviji odgovor došao od Claude Debussyja .",O O O O O O B-PER I-PER O
"Debitanti turnira su bili Portugal i Sjeverna Koreja .",O O O O B-ORG O B-ORG I-ORG O
"Vrata su ostala neaktivna sve dok dr. Daniel Jackson , nije pristupio programu .",B-ORG O O O O O O B-PER I-PER O O O O O
"U sličnom incidentu 346 osoba je poginulo 2006. godine što je navelo vlasti Saudijske Arabije na poboljšanju infrastrukture .",O O O O O O O O O O O O O B-LOC I-LOC O O O O
"Preusmjeri Čileanska ratna mornarica",O B-ORG I-ORG I-ORG
"Rubens Barrichello - no.9",B-PER I-PER O O
"Vels kao prvoplasirana ekipa iz grupe stekla je pravo igranja u dodatnom baražu odnosno četvrtfinalu za odlazak na Evropsko prvenstvo 1976 .",B-ORG O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O
"godine se ponovo vraćaju u Napulj .",O O O O O B-LOC O
"Hayat FOLK TV",B-ORG I-ORG I-ORG
"Mirko Kovač , počasni član",B-PER I-PER O O O
"PREUSMJERI Kiselo i slatko",O B-ORG I-ORG I-ORG
"Athletic Bilbao",B-ORG I-ORG
"Republikanska stranka ( SAD )",B-ORG I-ORG I-ORG I-ORG I-ORG
"Poznat preko intervjua sa Adolf Eichmannom .",O O O O B-PER I-PER O
"preusmjeri Henrik VII , kralj Engleske",O B-PER I-PER I-PER I-PER I-PER
"Marlon Brando Grace Kelly",B-PER I-PER B-PER I-PER
"Prvo otkriće je napravio Edward Emerson Barnard .",O O O O B-PER I-PER I-PER O
"Milwaukee Bucks ( 1969–1975 ) Los Angeles Lakers ( 1975–1989 )",B-ORG I-ORG O O O B-ORG I-ORG I-ORG O O O
"Šekovići su naselje i općina koja se nalazi u sjeveroistočnom dijelu Bosne i Hercegovine .",B-LOC O O O O O O O O O O B-LOC I-LOC I-LOC O
"Rakovica ( Hrvatska ) , općina u Karlovačkoj županiji",B-LOC I-LOC I-LOC I-LOC O O O B-LOC I-LOC
"28 delegata se bira iz Federacije BiH , a 14 iz Republike Srpske .",O O O O O B-LOC I-LOC O O O O B-LOC I-LOC O
"Rođen je u Tokiju kao prvo dijete svojih roditelja .",O O O B-LOC O O O O O O
"Rezultat je ovog puta bio 4:3 za Argentinu .",O O O O O O O B-LOC O
"PREUSMJERI Ana , carica Rusije",O B-PER I-PER I-PER I-PER
"Obećava sestrinu ruku uglednom Imotskom kadiji , koji je još od rane mladosti bio i ostao zaljubljen u mladu begovicu .",O O O O B-LOC O O O O O O O O O O O O O O O O
"Otišao je u Rim , gdje je govorio o svojim asketskim iskustvima .",O O O B-LOC O O O O O O O O O
"Air France ( 1.5 % )",B-ORG I-ORG O O O O
"PREUSMJERI NK Hrvatski dragovoljac",O B-ORG I-ORG I-ORG
"Preusmjeri Sporedni profesori u Hogwartsu",O B-PER I-PER I-PER I-PER
"Las Palmas de Gran Canaria",B-LOC I-LOC I-LOC I-LOC I-LOC
"Takmiči se u Prvoj nogometnoj ligi Finske",O O O B-ORG I-ORG I-ORG I-ORG
"Spisak općina u Hrvatskoj",B-LOC I-LOC I-LOC I-LOC
"Sarajevo , Bosna i Hercegovina",B-LOC O B-LOC I-LOC I-LOC
"Od svog izlaska album je zadržao svoju veliku popularnost i utjecaj kod publike i kritike , a njegova najbolja i najpoznatija skladba Bohemian Rhapsody se smatra jednom od najboljih pjesama ikad napravljenih .",O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O
"Preusmjeri Baldovin , kralj Belgijanaca",O B-PER I-PER I-PER I-PER
"Marc Gené vozač za testiranje",B-PER I-PER O O O
"Bundesliga",B-ORG
"Romain Grosjean",B-PER I-PER
"Fernando Alonso",B-PER I-PER
"Među njegove prijatelje ubrajaju se Orson Welles i Ernest Hemingway .",O O O O O B-PER I-PER O B-PER I-PER O
"U Njemačkoj je vrlo priznat i cijenjen , a omiljen je i kod navijači prijašnjih klubova .",O B-LOC O O O O O O O O O O O O O O O
"Jelena Isinbajeva , 4,45 m Q",B-PER I-PER O O O O
"J . , 1852–1911",B-PER I-PER O O
"Prema podacima za 2014. u Bosni i Hercegovini je prodato i potrošeno 1,251 miliona m³ ogrijevnog drveta .",O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O
"PREUSMJERI NK Jedinstvo Bihać",O B-ORG I-ORG I-ORG
"Zahvatala je prostor između Tise i Dnjestra , Dunava i Karpata .",O O O O B-LOC O B-LOC O B-LOC O B-LOC O
"u Njemačkoj i 2014 .",O B-LOC O B-ORG O
"Eddie Irvine - no.16",B-PER I-PER O O
"Sebastian Vettel",B-PER I-PER
"Heikki Kovalainen",B-PER I-PER
"Među Veljkovim interesima je i istraživanje Petrovaradinske tvrđave u Novom Sadu .",O O O O O O B-ORG I-ORG O B-LOC I-LOC O
"Tek na insistiranje Angele Merkel izjavio je da je to ubistvo nedopustivo .",O O O B-PER I-PER O O O O O O O O
"Nico Rosberg",B-PER I-PER
"PREUSMJERI NBA 1973 / 1974 .",O B-ORG I-ORG I-ORG I-ORG I-ORG
"Međutim , navigatorima je bilo teže odrediti poziciju zbog starijih istrumenata.Time su gubili nekoliko dana , jer se nisu na vrijeme mogli zaokrenuti i stići do Jave .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O
"Velington ) je glavni grad Novog Zelanda , drugo najveće urbano središte u zemlji i najmnogoljudniji glavni grad u Okeaniji .",O O O O O B-LOC I-LOC O O O O O O O O O O O O B-LOC O
"Jagiellonia Białystok ( 4 .",B-ORG I-ORG O O O
"Nastup na svjetskom prvenstvu 1994 .",O O B-ORG I-ORG B-ORG O
"Rumunija ( 7,000 )",B-LOC O O O
"World Wide Web Consortium ( Web standards )",B-ORG I-ORG I-ORG I-ORG O O O O
"Muzički spot je snimljen u studiju Musicland u Münchenu , Njemačka .",O O O O O O O O B-LOC O B-LOC O
