sentence,ner
"Pri vyšetrovaní spojenia Facebooku a WhatsApp Európskou komisiou v roku 2014",O O O B-ORG O B-ORG B-ORG I-ORG O O O
"Facebook tvrdil , že nemá možnosť automaticky prepájať dáta medzi dvoma službami .",B-ORG O O O O O O O O O O O O
"Teraz , keď Facebook začal zdieľať dáta medzi WhatsApp a Facebookom , sa EK znovu na celú problematiku pozrela a tvrdí , že Facebook mal túto možnosť už od kúpy WhatsAppu v roku 2014 , len to zatajil .",O O O B-ORG O O O O B-ORG O B-ORG O O B-ORG O O O O O O O O O B-ORG O O O O O O B-ORG O O O O O O O O
"Ak sa ukáže , že EK má pravdu a Facebook zatajoval informácie pri vyšetrovaní , jednalo by sa o porušenie regulácií EÚ pri zlučovaní spoločností .",O O O O O B-ORG O O O B-ORG O O O O O O O O O O O B-LOC O O O O
"Nebolo by to prvý krát , čo Facebook klamal o svojich sledovacích aktivitách .",O O O O O O O B-ORG O O O O O O
"Komisárka Margrethe",O B-PER
"Vestager povedala : „ Firmy sú povinné podať komisii presné informácie počas vyšetrovania ich zlučovania .",I-PER O O O O O O O O O O O O O O O
"Musia túto povinnosť brať vážne .",O O O O O O
"Naše rýchle a efektívne vyšetrovanie zlúčení závisí na presnosti informácií poskytnutých zaujatými firmami .",O O O O O O O O O O O O O O
"V tomto prípade komisia dospela k predbežnému záveru , že nám Facebook poskytol nesprávne či zavádzajúce informácie počas vyšetrovania jeho akvizície WhatsAppu .",O O O O O O O O O O O B-ORG O O O O O O O O O B-ORG O
"Facebook má teraz príležitosť sa k veci vyjadriť . “",B-ORG O O O O O O O O O
"Facebook má čas na vyjadrenie do 31 . januára 2017 .",B-ORG O O O O O O O O O O
"Ak sa ukáže , že naozaj klamal počas vyšetrovania v roku 2014 , môže dostať pokutu vo výške 1 % z ročných príjmov , teda zhruba 180 miliónov dolárov .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"A ešte sa len ukáže , čo toto vyšetrovanie bude v konečnom dôsledku znamenať pre zdieľanie dát medzi WhatsAppom a Facebookom na pôde Európskej únie .",O O O O O O O O O O O O O O O O O O B-ORG O B-ORG O O B-LOC I-LOC O
"Zdroj :",O O
"Osobný profil Európska komisia | Aktuality . sk | Aktuality . sk EK",O O B-ORG I-ORG O B-ORG I-ORG O O B-ORG I-ORG O B-ORG
"Navrhuje legislatívu EÚ , kontroluje jej dodržiavanie v členských štátoch EÚ .",O O B-LOC O O O O O O O B-LOC O
"Taktiež zastupuje úniu voči členským krajinám aj navonok .",O O O O O O O O O
"Z prevažnej časti je spravovateľom rozpočtu EÚ .",O O O O O O B-LOC O
"Na čele EK je predseda ( Barroso ) , ktorý je navrhnutý Európskou radou a potvrdený musí byť Európskym parlamentom .",O O B-ORG O O O B-PER O O O O O B-ORG I-ORG O O O O B-ORG I-ORG O
"Ostatní členovia ( komisári ) sú spoločne menovaní Radou Európskej únie , prezidentom Európskej komisie a potvrdení Európskym parlamentom .",O O O O O O O O B-ORG I-ORG I-ORG O O B-ORG I-ORG O O B-ORG I-ORG O
"Orgánom EK sa rozdeľuje do takzvaných generálnych riaditeľstiev , ktoré sú akousi analógiu ministerstvám .",O B-ORG O O O O O O O O O O O O O
"Každé generálne riaditeľstvo sa venuje vybranej problematike , na jeho čele je generálny riaditeľ , ktorý podlieha priamo konkrétnemu komisárovi .",O O O O O O O O O O O O O O O O O O O O O
"Európska komisia skúsi stanoviť emisné limity aj pre kamióny | Ekonomika | TREND .sk Komisia urýchli prácu na možnostiach uskutočnenia tandardov pre ťažké nákladné vozidlá a zaháji verejnú konzultáciu s cieľom pripraviť pôdu pre legislatívny návrh , “ píe sa podľa agentúry v dokumente .",B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Európska únia v súčasnosti na rozdiel od krajín ako Japonsko , Čína , Kanada či USA neuplatňuje limity na emisie kamiónov .",B-LOC I-LOC O O O O O O O B-LOC O B-LOC O B-LOC O B-LOC O O O O O O
"Nákladné vozidlá pritom vytvárajú približne tvrtinu emisií v rámci cestnej dopravy a tento podiel môže podľa komisie do roku 2030 ete narásť .",O O O O O O O O O O O O O O O O O O O O O O O
"Zástupcovia európskych automobiliek ako Daimler , Renault či Volkswagen limity pre kamióny zatiaľ odmietajú .",O O O O B-ORG O B-ORG O B-ORG O O O O O O
"Argumentovali tým , že je ťažké stanoviť jednotný tandard pre vozidlá s rôznou veľkosťou a tvarom a že už aj bez toho znížili týmto vozidlám emisie uhlíka .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Niekoľko členských tátov EÚ vak vlani komisiu vyzvalo , aby začala rieiť aj problémy s kamiónmi .",O O O B-LOC O O O O O O O O O O O O O
"Európska komisia si posvietila na banky .",B-ORG I-ORG O O O O O
"Za manipulácie dostanú miliónové pokuty | Aktuálne .sk Európska komisia si posvietila na banky .",O O O O O O O O B-ORG I-ORG O O O O O
"Za manipulácie dostanú miliónové pokuty BRUSEL - Európska komisia ( EK ) uložila bankám JPMorgan , HSBC a Credit Agricole pokuty v celkovej sume 485 mil . eur , pretože dospela k záveru , že tieto tri peňažné ústavy uzavreli dohodu s cieľom manipulovať cenu finančných produktov založených na úrokových sadzbách .",O O O O O B-LOC O B-ORG I-ORG O B-ORG O O O B-ORG O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Európska komisárka pre hospodársku súťaž Margrethe Vestagerová uviedla , že tieto tri banky si nelegálne vymieňali citlivé informácie .",O O O O O B-PER I-PER O O O O O O O O O O O O
"Zdroj : TASR/AP .",O O O O
"Európska komisárka pre hospodársku súťaž Margrethe Vestagerová uviedla , že tieto tri banky si nelegálne vymieňali citlivé informácie a uzavreli kartelovú dohodu s cieľom dosahovať zisk na trhu špecializovaných finančných produktov .",O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O
"Prešetrovanie EK sa týkalo manipulácie finančných kontraktov spojených s úrokovou sadzbou Euribor v rokoch 2005 až 2008 .",O B-ORG O O O O O O O O O O O O O O O O
"Americkej banke JPMorgan Chase EK udelila pokutu vo výške 337 mil . eur .",O O B-ORG I-ORG B-ORG O O O O O O O O O
"Francúzsky peňažný ústav",O O O
"Credit Agricole dostal pokutu 114 , 6 mil . eur a britskú banku HSBC komisia pokutovala sumou 33 , 6 mil . eur .",O O O O O O O O O O O O O B-ORG O O O O O O O O O O
"V rámci rovnakého vyšetrovania Európska komisia pred tromi rokmi uložila pokuty v celkovej sume 1 , 04 mld . eur bankám Barclays , Deutsche Bank , RBS a Société Générale .",O O O O B-ORG I-ORG O O O O O O O O O O O O O O O B-ORG O B-ORG I-ORG O B-ORG O B-ORG I-ORG O
"Európska komisia prijala smernicu o zbraniach :",B-ORG I-ORG O O O O O
"Obmedzenia majú zabrániť terorizmu a útokom | Topky . sk Exekutíva EÚ navrhla revíziu súčasných pravidiel o strelných zbraniach 18 . novembra 2015 .",O O O O O O O B-ORG I-ORG O O B-LOC O O O O O O O O O O O O
"Jej zámerom bolo legálne sťažiť získanie rýchlopalných zbraní v rámci EÚ , umožniť lepšie sledovanie legálne držaných strelných zbraní a znížiť riziko ich presunu na čierny trh posilnením spolupráce v tejto oblasti medzi členskými štátmi .",O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O
"Predseda EK Jean-Claude Juncker v tejto súvislosti povedal , že komisia "" tvrdo bojovala "" za presadenie ambicióznej dohody , ktorá znižuje riziko streľby na školách a v letných táboroch .",O B-ORG B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Dohoda zároveň predchádza teroristickým útokom s legálne držanými zbraňami .",O O O O O O O O O O
""" Samozrejme by sme si priali ísť ešte ďalej , ale som si istý , že aj súčasná dohoda je medzníkom v oblasti kontroly zbraní v EÚ , "" uviedol Juncker v správe pre médiá .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O B-PER O O O O O
"Dočasná politická dohoda medzi inštitúciami EÚ zachováva väčšinu z toho , čo EK pôvodne navrhovala .",O O O O O B-LOC O O O O O O B-ORG O O O
"Ide napríklad o zákaz automatických strelných zbraní premenených na poloautomatické , začlenenie zberateľov a múzeí so strelnými zbraňami do pôsobnosti európskej smernice , reguláciu používania výstražných a akustických zbraní , reguláciu internetového predaja zbraní , reguláciu predaja znefunkčnených zbraní a ďalšiu výmenu informácií v tejto oblasti medzi členskými štátmi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Komisia vyjadrila ľútosť , že niektoré body pôvodného návrhu Európskeho parlamentu a Rady EÚ neboli podporené .",O O O O O O O O O B-ORG I-ORG O B-ORG I-ORG O O O
"Komisia navrhovala úplný zákaz predaja najnebezpečnejších poloautomatických strelných zbraní vrátane všetkých poloautomatických zbraní AK47 alebo AR15 , ako aj zákaz predaja útočných zbraní súkromným zberateľom .",O O O O O O O O O O O O O B-MISC O B-MISC O O O O O O O O O O
"Komisia takisto ľutuje , že kapacita zásobníkov nebola obmedzená na maximum desať nábojov pre všetky poloautomatické strelné zbrane .",O O O O O O O O O O O O O O O O O O O
"Vzhľadom na to , že celkový legislatívny balík predstavuje zlepšenie v porovnaní so súčasnou situáciou , EK oznámila , že prijíma dosiahnutý medziinštitucionálny kompromis .",O O O O O O O O O O O O O O O O B-ORG O O O O O O O O
"Podľa EK nová smernica o strelných zbraniach spolu s technickými predpismi požadujúcimi prísne harmonizované normy pre deaktiváciu strelných zbraní ( platné od apríla 2016 ) povedie k zníženiu počtu nebezpečných , ale legálne držaných zbraní , ktoré sa môžu dostať do rúk zločincom a teroristom .",O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Horizont 2020 > Európska komisia naliehavo žiada o podporu pre výskum vírusu Zika Európska rada pre výskum ( ERC ) Akcie Marie Skłodowska-Curie",B-MISC I-MISC O B-ORG I-ORG O O O O O O O B-MISC O O O O O B-ORG O O B-MISC I-MISC
"Zdravie , demografické zmeny a kvalita života .",O O O O O O O O
"Zika vírus bol vyhlásený 1 . februára 2016",B-MISC O O O O O O O
"Svetovou zdravotníckou organizáciou ohrozením verejného zdravia v medzinárodnom kontexte .",B-ORG I-ORG I-ORG O O O O O O O
"Európska komisia vyčleňuje 10 miliónov Euro na urgentný výskum vírusu Zika pre podozrenie v súvislosti s vzostupom prípadov vážnych vrodených chýb mozgu po celej Latinskej Amerike .",B-ORG I-ORG O O O O O O O O B-MISC O O O O O O O O O O O O O B-LOC I-LOC O
"Ak sa potvrdí táto súvislosť , tieto prostriedky by mohli byť použité v boji proti vírusu Zika , napríklad , vytvorením diagnostiky a testovaním potenciálnej liečby alebo vakcín .",O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O
"poskytuje niekoľko možností financovať projekty : €40 miliónov vo výzve , ktorá zahŕňa aj výskum vírusu ZIKA ; € 10 million pre , vrátane komárov , ktoré šíria Zika vírus ; Program ERA-NET v rámci FP7 : – network medzinárodných grantových agentúr riadený EK zameraný na identifikáciu výskumných priorít a prevenciu duplikácií vo financovaní výskumu .",O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O B-MISC O O O B-MISC O O B-MISC O O O O O O O B-ORG O O O O O O O O O O O O
"venovaná vírusu ZIKA :",O O B-MISC O
"Donald Trump | ČSFD . cz Donald John Trump je americký obchodný magnát , televízna osobnosť a autor .",B-PER I-PER O O O O B-PER I-PER I-PER O O O O O O O O O O
"Je predsedom a generálnym riaditeľom Trump Organization , ktorá sa zaoberá nehnuteľnosťami .",O O O O O B-ORG I-ORG O O O O O O
"Trump je tiež zakladateľom spoločnosti Trump Entertainment Resorts , ktorá prevádzkuje mnoho kasín a hotelov po celom svete .",B-PER O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O
"Podľa zoznamu Forbes 400 je Donald Trump 134 . najbohatší človek v USA .",O O B-MISC I-MISC O B-PER I-PER O O O O O B-LOC O
"Vďaka jeho reality show , The Apprentice , na americkom televíznom kanáli NBC , sa stal Trump ešte slávnejším .",O O O O O B-MISC I-MISC O O O O O B-ORG O O O B-PER O O O
"Donald Trump zrejme strávi Vianoce na Floride - 24hod . sk Washington 16 . decembra ( TASR ) - Nastávajúci prezident Spojených štátov",B-PER I-PER O O B-MISC O B-LOC O B-ORG I-ORG I-ORG B-LOC O O O O B-ORG O O O O O O
"Donald Trump zrejme strávi vianočné sviatky v známom letovisku Palm Beach na Floride .",B-PER I-PER O O O O O O O B-LOC I-LOC O B-LOC O
"Myslia si to viaceré floridské médiá .",O O O O O O O
"Pobrežná stráž na Floride totiž vyhlásila od dnes 16 . decembra do 3 . januára bezpečnostnú zónu v okolí Mar-a-Lago Club , Trumpovho sídla v Palm Beach .",O O O B-LOC O O O O O O O O O O O O O O O B-LOC I-LOC O B-PER O O B-LOC I-LOC O
"Trump tam strávil aj Deň vďakyvzdania a bezpečnostné opatrenia boli vtedy podobné .",B-PER O O O B-MISC I-MISC O O O O O O O
"Floridské médiá si preto tipujú , že budúci prezident tam zavíta znovu .",O O O O O O O O O O O O O
"Noviny vyšli vo štvrtok s titulkami ako : "" Donald Trump by mohol stráviť Vianoce v Palm Beach "" , "" Strávi Trump Vianoce v Palm Beach ? """,O O O O O O O O O B-PER I-PER O O O B-MISC O B-LOC I-LOC O O O O B-PER B-MISC O B-LOC I-LOC O O
""" Začína to vyzerať , že nastávajúci prezident Trump strávi sviatky v Palm Beach "" či "" Nastávajúci prezident by tu mohol byť na sviatky "" .",O O O O O O O O B-PER O O O B-LOC I-LOC O O O O O O O O O O O O O
"Pobrežná stráž novinárom neprezradila , pre koho bezpečnostné opatrenia zaviedla .",O O O O O O O O O O O
"Uviedla len , že sú "" nevyhnutné na ochranu VIP a sprevádzajúcich osôb , verejnosti a okolitých vôd pred teroristickými činmi , sabotážou a inými podvratnými činmi "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Narušenie bezpečnostnej zóny môže mať za následok pokutu 88 . 000 dolárov , alebo aj väzenie na maximálne 12 rokov .",O O O O O O O O O O O O O O O O O O O O O
"Donald Trump na Floridu dnes skutočne cestuje , a to na ďakovné zhromaždenie do Orlanda .",B-PER I-PER O B-LOC O O O O O O O O O O B-LOC O
"V sobotu má rovnaké podujatie v štáte Alabama .",O O O O O O O B-LOC O
"Zatiaľ neprezradil , či sa odtiaľ vráti na Floridu , respektíve , kde plánuje stráviť Vianoce .",O O O O O O O O B-LOC O O O O O O B-MISC O
"Pobrežné mesto",O O
"Palm Beach je obľúbenou dovolenkovou destináciou a na Floride je teraz hlavná turistická sezóna .",B-LOC I-LOC O O O O O O B-LOC O O O O O O
"Honosné historické sídlo",O O O
"Mar-a-Lago má vyše sto izieb a Donald Trump ho kúpil v roku 1985 za údajne sedem miliónov dolárov .",B-LOC O O O O O B-PER I-PER O O O O O O O O O O O
"Potom ho zrenovoval a dnes je podľa magazínu Fortune okázalým palácom s hodnotou 200 miliónov dolárov .",O O O O O O O O B-ORG O O O O O O O O
"Jeho súčasťou je aj privátny klub a kúpele , ktoré Tumpovi vlani zarobili 15 , 6 milióna dolárov .",O O O O O O O O O O B-PER O O O O O O O O
"Denník New York",O B-ORG I-ORG
"Times prirovnal Mar-a-Lago k Versailles a vláda ho vyhlásila za národnú historickú pamiatku .",I-ORG O B-LOC O B-LOC O O O O O O O O O
"Zdroj : Teraz .sk , spravodajský portál tlačovej agentúry",O O O O O O O O O
"infospravy .",B-ORG I-ORG
"sk",O
"V Spojených tátoch sa dnes schádza Zbor voliteľov , ktorý definitívne potvrdí budúceho prezidenta .",O O O O O O O O O O O O O O O
"Američania , ktorí nemajú radi Donalda Trumpa , stále dúfajú v zázrak .",B-PER O O O O B-PER I-PER O O O O O O
"Ten je síce možný , ale podľa politológov nepravdepodobný .",O O O O O O O O O O
"Voľby prezidenta sa konali pred vye mesiacom , 8 . novembra , a odvtedy sa ako o budúcom prezidentovi hovorí o Donaldovi Trumpovi .",O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
"Hoci väčina voličov hlasovala za Hillary Clintonovú , víťazom volieb sa stal Donald Trump .",O O O O O B-PER I-PER O O O O O B-PER I-PER O
"Hlasy voličov sa totiž podľa amerického volebného systému v každom táte pretavujú do hlasov voliteľov a tých získal viac Trump .",O O O O O O O O O O O O O O O O O O O B-PER O
"Voliteľov je 538 a väčinou ide o členov strán .",O O O O O O O O O O
"Počet voliteľov v každom táte je určený počtom obyvateľov tátu , plus každý tát má ďalích dvoch .",O O O O O O O O O O O O O O O O O O
"To má dať málo obývaným tátom trochu viac slova v rozhodovaní .",O O O O O O O O O O O O
"táty by podľa tvorcov tohto systému nemali mať pri výbere prezidenta slabé slovo len preto , že majú málo obyvateľov .",O O O O O O O O O O O O O O O O O O O O O
"Volitelia vždy hlasujú až niekoľko týždňov po tom , ako hlasovali voliči .",O O O O O O O O O O O O O
"V týchto voľbách to pripadlo na 19 . decembra .",O O O O O O O O O O
"Volitelia za zaväzujú hlasovať za toho kandidáta , ktorý v ich táte vyhral v hlasovaní voličov .",O O O O O O O O O O O O O O O O O
"V minulosti sa ale niekoľkokrát stalo , že hlasovali inak .",O O O O O O O O O O O
"Za poruenie záväzku im nehrozí nič vážne .",O O O O O O O O
"Mnohí Američania dúfajú , že i dnes volitelia zvrátia výsledok hlasovania voličov .",O B-PER O O O O O O O O O O O
"Niektorým sa nepáči Donald Trump , iní kritizujú volebný systém .",O O O B-PER I-PER O O O O O O
"Argumentujú tým , že Hilllary Clintonová získala o takmer tri milióny hlasov voličov viac , a preto by mala byť prezidentkou .",O O O O B-PER I-PER O O O O O O O O O O O O O O O O
"Donald Trump získal 306 z 538 voliteľov , pričom minimum potrebné na výhru je 270 .",B-PER I-PER O O O O O O O O O O O O O O
"Na to , aby volitelia zvrátili výsledok hlasovania občanov , by dnes muselo 37 z 306 Trumpových voliteľov hlasovať za jeho súperku .",O O O O O O O O O O O O O O O O O O O O O O O
"Podľa informácií amerických médií vak o tom uvažuje len niekoľko z nich .",O O O O O O O O O O O O O
"Zbor voliteľov sa dnes neschádza ako zbor na jednom mieste , ale volitelia v každom táte sa zídu a budú hlasovať v Kapitole daného tátu , teda v sídle zákonodarcov tátu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Hlasy voliteľov spočíta 6 . januára Kongres .",O O O O O O B-ORG O
"Nový prezident bude inaugurovaný 20 . januára .",O O O O O O O O
"TASR .",B-ORG O
"Víťazom amerických prezidentských volieb sa stal Donald Trump – Priekopník Približne 200 miliónov potenciálnych amerických voličov rozhodlo o novom prezidentovi Spojených štátov , volebné miestnosti zavreli dnes o 05 : 00 SEČ .",O O O O O O B-PER I-PER O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O
"Hlavný súboj o Biely dom sa odohral medzi dvoma hlavnými protagonistami – kandidátkou Demokratickej strany Hillary Clintonovou a kandidátom republikánov Donaldom Trumpom .",O O O B-LOC I-LOC O O O O O O O O B-ORG I-ORG B-PER I-PER O O O B-PER I-PER O
"Trump sa stal víťazom po tom , ako podľa priebežne zverejňovaných výsledkov získal aj hlasy desiatich voliteľov v štáte Wisconsin , čo spolu s ďalšími ziskami znamená , že presiahol hranicu 270 voliteľov .",B-PER O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O
"Tí majú zvolenie newyorského magnáta potvrdiť 19 . decembra , na čo bude môcť Trump 20 . januára vystriedať v Bielom dome dosluhujúceho Baracka Obamu .",O O O O O O O O O O O O O O B-PER O O O O O B-LOC I-LOC O B-PER I-PER O
"Republikán Donald Trump bude v poradí 45 . prezidentom USA . Zdroj a foto : tasr .",O B-PER I-PER O O O O O O B-LOC O O O O O B-ORG O
"Je Donald Trump rizikom pre ekonomiku ?",O B-PER I-PER O O O O
"Takto to vidí Coface - o Poistení .sk",O O O B-ORG O O O O
"Práve ten postupuje v rámci amerických primárok v úspešnom ťažení .",O O O O O O O O O O O
"Jeho silácke vyhlásenia už vyrobili rozruch nielen u domácej verejnej mienky , ale aj vo svete .",O O O O O O O O O O O O O O O O O
"Čo by však jeho prípadné víťazstvo v prezidentských voľbách v USA mohlo spraviť s americkou ekonomikou ?",O O O O O O O O O O B-LOC O O O O O O
"Víťazstvá , ktoré si v ostatnom čase magnát Donald Trump pripisuje , ho posúvajú bližšie k prezidentskej nominácii za Republikánsku stranu .",O O O O O O O O B-PER I-PER O O O O O O O O O B-ORG I-ORG O
"Hoci ešte nemá víťazstvo v hrsti a stále ho čaká viacero prekážok na ceste do Bieleho domu ( stále je v prieskumoch až za Hillary Clintonovou a Berniem Sandersom ) , Trumpov vzostup prináša zároveň úvahy , či jeho potenciálne zvolenie nebude mať negatívny vplyv na americkú ekonomiku .",O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O B-PER I-PER O B-PER I-PER O O B-PER O O O O O O O O O O O O O O O O O
"Tá pritom už koncom vlaňajška prejavovala známky oslabovania .",O O O O O O O O O
"„ Odpoveď je áno , ak urobí to , čo sľubuje .",O O O O O O O O O O O O
"Ale zároveň treba povedať , že existujúce protiľahlé sily umožňujú do určitej miery zmierniť akékoľvek negatívne dopady , “ hovorí Julien Marcilly , hlavný ekonóm spoločnosti Coface , globálneho lídra v poistení pohľadávok firiem a riadení kreditného rizika .",O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O B-ORG O O O O O O O O O O O O
"Čo Donaldovi Trumpovi nahráva .",O B-PER I-PER O O
"Možnosť , že vo voľbách vyhrá Donald Trump je vysoká .",O O O O O O B-PER I-PER O O O
"V prvom rade vedie u Republikánov , čo potvrdil aj Super utorok ( 11 amerických štátov malo primárky ) a kde si zabezpečil 316 republikánskych delegátov , kým Ted Cruz 226 a Marco Rubio 106 . John Kasich a BenC arson ďaleko zaostali .",O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O B-PER I-PER O O B-PER I-PER O O O O O O
"Trump tak vyhral v desiatich z 15 štátov .",B-PER O O O O O O O O
"Po víkende má na svojom konte spolu 384 hlasov delegátov , no stále je ďaleko od cieľa a musí vyhrať 1237 hlasov delegátov , aby získal nomináciu za Republikánsku stranu .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O
"Hoci podľa prieskumov zaostáva aj za dvomi hlavnými demokratickými kandidátmi , no nie s veľkým rozdielom , najmä pokiaľ ide o Hilary Clintonovú , ktorá je nateraz u Demokratov ťahúňom .",O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O B-ORG O O
"Riziká a zhoršená podnikateľská dôvera .",O O O O O O
"Napriek tomu , ak by Trump vyhral , mohla by sa zhoršiť tak spotrebiteľská , ako aj podnikateľská dôvera , “ varuje Marcilly .",O O O O O B-PER O O O O O O O O O O O O O O O O B-PER O
"A to viacerými spôsobmi .",O O O O O
"„ V tvrdom súboji sa niektorí kandidáti , Donalda Trumpa nevynímajúc , snažia zapôsobiť často negatívnymi komentármi na americkú ekonomiku a tým zanechávať dojem , že je v horšom stave , než skutočne je .",O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O
"To , samozrejme , môže viesť k následnému splneniu takýchto proroctiev , najmä ak prestanú spotrebitelia míňať a firmy investovať , “ konštatuje ekonóm Coface .",O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O
"Rovnako sa Trump podľa neho ukazuje rizikovým faktorom pre finančné trhy , ktoré sú od začiatku roka už i tak dosť volatilné .",O O B-PER O O O O O O O O O O O O O O O O O O O O
"„ Takýto zdroj neistoty môže firmy viesť k pozastaveniu investičných rozhodnutí , “ dodáva .",O O O O O O O O O O O O O O O
"Ak by sa Donald Trump stal prezidentom a splnil by to , čo sľúbil , do úvahy prichádza niekoľko rizík .",O O O B-PER I-PER O O O O O O O O O O O O O O O O
"„ Tým prvým je masívny nárast verejného dlhu .",O O O O O O O O O
"Trump plánuje osekať tak dane pre fyzické , ako aj právnické osoby .",B-PER O O O O O O O O O O O O
"Výdavkové škrty by síce tento nárast čiastočne kompenzovali , no podľa amerického nezávislého analytického centra",O O O O O O O O O O O O O O O
"Tax Police Center by Trumpov daňový plán mohol v nasledujúcich dvadsiatich rokoch zvýšiť verejný dlh v porovnaní s HDP o 80 % , “ hovorí Julien Marcilly .",B-ORG I-ORG I-ORG O B-PER O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
"Tvrdé vyhlásenia smerom k Číne .",O O O O B-LOC O
"Varujúci je aj nárast protekcionizmu .",O O O O O O
"Trump mal už napríklad aj tvrdé vyhlásenie smerom k Číne .",B-PER O O O O O O O O B-LOC O
"Podľa The New York Times plánuje zaviesť 45 % tarifu na import z Číny .",O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O
"Hoci neskôr poprel , že by to bol povedal , noviny zverejnili nahrávku .",O O O O O O O O O O O O O O
"„ V dlhodobom horizonte majú takéto protekcionistické vyjadrenia veľmi negatívny efekt na ekonomiku .",O O O O O O O O O O O O O O
"Z krátkodobého hľadiska je to však mix efektov v závislosti od sektora , “ konštatuje ekonóm Coface .",O O O O O O O O O O O O O O O O B-ORG O
"Napríklad na sektor výroby , ktorú ovplyvňuje silný dolár a nárast dovozu z Číny ( najmä oceľ ) .",O O O O O O O O O O O O O O O O O O O
"Na druhej strane sektory , ktoré závisia od vstupov z dovozu - stavebníctvo , maloobchod , by tlak vysokých cien pocítili okamžite .",O O O O O O O O O O O O O O O O O O O O O O O
"„ Hoci firmy už drasticky orezali marže , vysoké spotrebiteľské ceny môžu vplývať na kúpyschopnosť domácností , “ hodnotí .",O O O O O O O O O O O O O O O O O O O O
"Aj zreteľné oslabenie imigrácie ( či vzdelanej alebo nevzdelanej pracovnej sily ) by narušilo dlhodobý rast a vyhliadky ziskovosti firiem so snahou zdvihnúť aj mzdy , najmä keď je pracovný trh oslabený .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"„ Hoci dopad kúpyschopnosti domácnosti je jasný ( 70 % HDP ) a vyššie platy by ju posilnili , starnutie populácie by bez nových migrantov takýto trend oslabilo , “ zdôrazňuje Julien Marcilly .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
"Hocako , spomenuté riziká by sa zmiernili , ak by Donald Trump neurobil to , čo sľubuje .",O O O O O O O O O O B-PER I-PER O O O O O O
"A to by nebolo po prvý raz , čo by sa to stalo .",O O O O O O O O O O O O O O
"A takýto rozkol medzi sľubmi a realitou nie je výnimočný , najmä pri súčasnom delení moci v USA .",O O O O O O O O O O O O O O O O O B-LOC O
"Víťazom amerických prezidentských volieb sa stal Donald Trump | Info .sk Víťazom amerických prezidentských volieb sa stal republikánsky prezidentský kandidát Donald Trump .",O O O O O O B-PER I-PER O O O O O O O O O O O O B-PER I-PER O
"Porazil svoju demokratickú protikandidátku Hillary Clintonovú .",O O O O B-PER I-PER O
"Informovala o tom dnes agentúra AP .",O O O O O B-ORG O
"Trump sa stal víťazom po tom , ako podľa priebežne zverejňovaných výsledkov získal aj hlasy desiatich voliteľov v štáte Wisconsin , čo spolu s ďalšími ziskami znamená , že presiahol hranicu 270 voliteľov .",B-PER O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O
"Tí majú zvolenie newyorského magnáta potvrdiť 19 . decembra , na čo bude môcť Trump 20 . januára vystriedať v Bielom dome dosluhujúceho Baracka Obamu .",O O O O O O O O O O O O O O B-PER O O O O O B-LOC I-LOC O B-PER I-PER O
"Kandidátka Demokratickej strany na post prezidenta USA Hillary Clintonová zatelefonovala dnes svojmu republikánskemu súperovi Donaldovi Trumpovi , pričom priznala porážku v utorkových prezidentských voľbách .",O B-ORG I-ORG O O O B-LOC B-PER I-PER O O O O O B-PER I-PER O O O O O O O O O
