sentence,ner
"Див . також",O O O
"Представництво Європейської Комісії в Україні Представництво Європейської Комісії в Україні .",O B-ORG I-ORG O B-LOC O B-ORG I-ORG O B-LOC O
"Представництво було відкрито в центрі Києва у вересні 1993 року .",O O O O O B-LOC O O O O O
"Представництво має статус дипломатичної місії та офіційно представляє Європейську Комісію в Україні .",O O O O O O O O B-ORG I-ORG O B-LOC O
"Европейська Комісія є інституцією Европейського Союзу , поряд із Європейським Парламентом , Радою Європейського Союзу , Верховним Судом та Аудиторським Судом .",B-ORG I-ORG O O B-ORG I-ORG O O O B-ORG I-ORG O B-ORG I-ORG I-ORG O B-ORG I-ORG O B-ORG I-ORG O
"Головними завданнями в діяльності Представництва є - Сприяти політичним та економічним зв’язкам між країною перебування та Европейським Союзом шляхом підтримання ефективного діалогу з урядовими установами та підвищення поінформованості про Європейський Соююз , його установи та програми , Інформувати громадськість щодо розвитку Європейського Союзу , роз’яснювати та відстоювати окремі аспекти політики ЄС та ін . Лінк :",O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O B-ORG O O O O O
"Європейська Комісія виділила 4 млн євро гуманітарної допомоги для Донбасу — Високий замок online Про це повідомляє представництво Євросоюзу в Україні .",B-ORG I-ORG O O O O O O O B-LOC O O O O O O O O B-ORG O B-LOC O
"Таким чином , загальний обсяг гуманітарної допомоги ЄС у 2016 році збільшився до 26 , 4 млн євро . « Гуманітарні аспекти кризи на сході України залишаються пріоритетним питанням нашої програми дій .",O O O O O O O B-ORG O O O O O O O O O O O O O O O O O B-LOC O O O O O O O
"Ці додаткові кошти допоможуть тисячам людей , які потребують термінової допомоги , гідно прожити найхолодніші місяці року » , — прокоментував подію Христос Стиліанідес , Європейський Комісар з гуманітарної допомоги та реагування на кризові ситуації .",O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O
"Зазначається , що підтримка з боку ЄС надаватиметься через партнерські гуманітарні організації , які надають життєво необхідну гуманітарну допомогу найбільш незахищеним і найбільш ураженим конфліктом людям на сході України .",O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O B-LOC O
"« Йдеться про продукти харчування , воду , надання притулку , психосоціальну підтримку та іншу термінову допомогу , зокрема вугілля для опалення .",O O O O O O O O O O O O O O O O O O O O O O O
"Особливий акцент буде зроблено на захисті населення , а також на терміново необхідному доступі до медичних послуг , мобільних клінік , життєво важливих медикаментів та спеціалізованого медичного обслуговування » , — йдеться у повідомленні .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"За інформацією ЄС , через продовження конфлікту на сході України гуманітарної допомоги потребує понад 3 , 1 мільйонів людей .",O O B-ORG O O O O O O B-LOC O O O O O O O O O O
"Від початку кризи в квітні 2014-го року Європейський Союз та його держави - члени ЄС надали 371 мільйон євро гуманітарної допомоги та допомоги на якнайшвидше відновлення умов життєдіяльності .",O O O O O O O B-ORG I-ORG O O O O O B-ORG O O O O O O O O O O O O O O
"Європейська Комісія .",B-ORG I-ORG O
"Пошук : Європейська Комісія .",O O B-ORG I-ORG O
"... застосування вже з червня цього року .",O O O O O O O O
"2 .",O O
"Європейська Комісія опублікувала проект регламенту , який має на меті ... в рік , про які необхідно сповіщати Комісію .",B-ORG I-ORG O O O O O O O O O O O O O O O O B-ORG O
"Комісія розпочала громадські слухання щодо ... регламенту надання групових пільг ) .",B-ORG O O O O O O O O O O O
"4 .",O O
"Європейська Комісія , Європейський Парламент та Рада 2 квітня досягли ... реформованої Спільної політики рибальства .",B-ORG I-ORG O B-ORG I-ORG O B-ORG O O O O O O O O O
"Комісія внесе пропозиції щодо створення багаторічних ... умов відповідно до цього регламенту .",B-ORG O O O O O O O O O O O O
"7 .",O O
"Європейська Комісія опублікувала список призначених портів у всіх ... дня закінчення строку дії останнього протоколу , Європейська Комісія досягла домовленості з Урядом Сенегалу щодо ... ратифікації ще 16 грудня 2013 року .",B-ORG I-ORG O O O O O O O O O O O O O O B-ORG I-ORG O O O O B-LOC O O O O O O O O O
"11 .",O O
"Європейська Комісія опублікувала нове видання статистичних даних про ... в рамках Спільної політики рибальства .",B-ORG I-ORG O O O O O O O O O O O O O
"12 .",O O
"Європейська Комісія опублікувала власний річний звіт про ... виведення з експлуатації 3700 рибальських суден .",B-ORG I-ORG O O O O O O O O O O O O O
"Комісія не задоволена рівнем зменшення потужностей та ...",B-ORG O O O O O O O
"2004 - 2016 Державне агентство рибного господарства України , 04053 , м . Київ , вул . Січових Стрільців , 45-а",O O O O O O O B-LOC O O O O O B-LOC O O O O O O O
"Європейська Комісія – Про економічний розвиток Наприкінці червня 2016р .",B-ORG I-ORG O O O O O O O O
"Європейський інвестиційний фонд та Європейська Комісія оголосили про запуск схеми гарантування кредитів малому бізнесу з сектору креативної економіки ( культурних та креативних індустрій ) обсягом 121 млн євро .",B-ORG I-ORG I-ORG O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O
"Очікується , що завдяки цій схемі банки та інші фінансові організації нададуть понад 600 млн євро кредитів організаціям креативної економіки .",O O O O O O O O O O O O O O O O O O O O O
"Схема покриватиме до 70 % ризику неповернення окремих кредитів організаціям креативної економіки і до 25 % ризику загального кредитного портфелю для організацій креативної економіки банкам - учасникам .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Добротний фінансовий інструмент для розвитку одного з найдинамічних секторів європейської економіки .",O O O O O O O O O O O O
"( офіційно – Державна казначейська служба України ) – це серце бюрократичної системи сьогоднішньої України , її втілення , її уродливе обличчя , її символ .",O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O B-LOC O O O O O O O O O O O
"Це – головна система саботажу реформ в Україні .",O O O O O O O B-LOC O
"Нові реформатори у владі ще не збагнули або ще не стикнулись з цим монстром .",O O O O O O O O O O O O O O O
"Про реформування Держказначейства наразі не чути .",O O B-ORG O O O O
"А це наскрізь прогниле утворення не лише гальмує реформи , воно дискредитує саме поняття реформ .",O O O O O O O O O O O O O O O O
"Більшість нормальних людей не стикалось з цією установою , і справедливо пильнує реформи , бюджети , призначення міністрів – для них / нас – це – реформи .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"А реформи і нові бюджети треба втілювати , – оплачувати – і тут вступає в гру Держказначейство .",O O O O O O O O O O O O O O O O B-ORG O
"Через те , що у нас застряли в Казначействі кошти Європейського Союзу на реалізацію проекту Лабораторії міського простору , в останні місяці особисто занурився у гниль цієї системи .",O O O O O O O O B-ORG O B-ORG I-ORG O O O O O O O O O O O O O O O O O
"Це треба ламати по-живому і ось чому і як .",O O O O O O O O O O
"18 жовтня 2013р . мав нагоду взяти участь у круглому столі під час VI нвестиційного саміту в Донецьку .",O O O O O O O O O O O O O O O O O B-LOC O
"Зважаючи на те , що ми ( PPV Knowledge Networks ) заходимо в проект , фінансований ЄС ENPI CBC PLBYUA , із рекультивації 80 га пост - індустріальних територій на територіях колишніх родовищ сірки в Яворові та Новому Роздолі у Львівській області та створення там індустріальних парків , розуміти , де і як розвиваються індустріальні парки в Україні треба .",O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O B-LOC O B-LOC I-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O B-LOC O O
"Новий Голова Нацбанку Ігор Соркін однією з перших заяв оголосив про намір знижувати ставки по кредитам .",O O B-ORG B-PER I-PER O O O O O O O O O O O O
"Певно лише коли ставки почали переходити межу здорового ґлузду ( якщо 25 % по депозитам – якою має бути вартість кредитних коштів ) , державні органи почали принаймні звертати увагу на проблему .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"А проблема критична – в Україні зухвало бракує капіталу – передусім малому і середньому бізнесу ( МСБ ) .",O O O O O B-LOC O O O O O O O O O O O O O
"Урядовий портал :: Європейська Комісія підтримує запровадження безвізового режиму з Україною - зустріч Павла Клімкіна та Франса Тіммерманса 17 жовтня в Брюсселі відбулася зустріч Міністра закордонних справ України Павла Клімкіна з Першим віце - президентом Європейської комісії з питань кращого управління , міжінституційних відносин , верховенства права та Хартії фундаментальних прав Франсом Тіммермансом Сторони детально обговорили основні питання порядку денного відносин між Україною та ЄС , зокрема перспективи лібералізації Європейським Союзом візового режиму для громадян України та завершення процесу ратифікації Угоди про асоціацію .",O O O B-ORG I-ORG O O O O O B-LOC O O B-PER I-PER O B-PER I-PER O O O B-LOC O O O O O B-LOC B-PER I-PER O O O O O B-ORG I-ORG O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O B-LOC O B-ORG O O O O B-ORG I-ORG O O O O B-LOC O O O O B-MISC I-MISC I-MISC O
"П . Клімкін поінформував співрозмовника про прогрес нашої держави у практичній імплементації реформ , підкресливши виконання Україною усіх зобов’язань , передбачених Планом дій з візової лібералізації .",B-PER I-PER I-PER O O O O O O O O O O O O O B-LOC O O O O O O O O O O
"Ф . Тіммерманс , у свою чергу , відзначив повну підтримку Європейською Комісією щонайшвидшого запровадження безвізового режиму з Україною .",B-PER I-PER I-PER O O O O O O O O B-ORG I-ORG O O O O O B-LOC O
"Під час зустрічі також було обговорено ситуацію на сході України та стан виконання Мінських домовленостей .",O O O O O O O O O B-LOC O O O B-MISC I-MISC O
"Міністр закордонних справ України наголосив на необхідності збереження консолідованої позиції ЄС у питанні подальшого санкційного тиску на РФ до моменту повного відновлення територіальної цілісності та суверенітету України .",O O O B-LOC O O O O O O B-ORG O O O O O O B-LOC O O O O O O O O B-LOC O
"Стаття з журналу - Практика Європейського суду з прав людини ЄВРОПЕЙСЬКА КОМІСІЯ З ПРАВ ЛЮДИНИ . 599 28 . 10 . 1999 . КІНЕЦЬ ЕПОХИ : ОСТАННЄ ЗАСІДАННЯ ЄВРОПЕЙСЬКОЇ КОМІСІЇ З ПРАВ ЛЮДИНИ .",O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O
"Європейська комісія з прав людини , яка вже 45 років відіграє ключову роль у справі захисту прав людини в Європі , проводить цього тижня своє останнє засідання .",B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O B-LOC O O O O O O O O
"Після створення у 1954 році Комісія зареєструвала понад 45 000 скарг від представників більш як 100 національностей із заявами про порушення Договірними державами Європейської конвенції з прав людини 1950 року .",O O O O O B-ORG O O O O O O O O O O O O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC O O O
"На кінець цього тижня нею буде випущено більше 3700 доповідей по суті справ , які , на її думку , заторкують складні питання фактів порушення та права за Конвенцією .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC O
"До листопада минулого року Комісія 1 відігравала роль першого « місця призначення » для всіх нових скарг .",O O O O B-ORG O O O O O O O O O O O O O
"Після попереднього розгляду вона вирішувала питання щодо прийнятності справи для розгляду .",O O O O O O O O O O O O
"У разі якщо справа визнавалася прийнятною , а дружнього врегулювання справи не було досягнуто , Комісія готувала доповідь , у якій встановлювалися факти та висловлювалася думка щодо суті справи .",O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O
"Одним із завдань Комісії було проведення заходів для збирання доказів за межами Страсбурга , коли письмових доказів було недостатньо ; за останні роки таких заходів було проведено чимало .",O O O B-ORG O O O O O O O O B-LOC O O O O O O O O O O O O O O O O
"Після цього справи надсилалися до виконавчих органів Ради Європи , Комітету міністрів .",O O O O O O O B-ORG I-ORG O B-ORG I-ORG O
"Більш важливі з них передавалися до Європейського суду з прав людини , який працював на тимчасовій основі .",O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O
"З кінця 1980-х років різке збільшення кількості заяв призвело до перевантаження двоступеневої системи , що складалася із Комісії та структур Суду .",O O O O O O O O O O O O O O O O O B-ORG O O B-ORG O
"У 1955 році Комісією було зареєстровано загалом 138 заяв ; на 1988 рік річна кількість їх досягла 1009 , а на 1997 рік — 4750 .",O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O
"Тому було створено Протокол № 11 до Конвенції , для того щоб замінити цю систему єдиним Судом , який працює на постійній основі .",O O O O O O O B-MISC O O O O O O O O B-ORG O O O O O O O
"Протокол № 11 набрав чинності з 1 листопада 1998 року .",O O O O O O O O O O O
"Проте до 31 жовтня 1999 року Комісія продовжувала свою роботу , розглянувши майже 500 заяв , які перебували на розгляді та були визнані прийнятними до 1 листопада 1998 року .",O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O
"Голова Європейської комісії з прав людини Стефан Трешель заявив : « Комісія проторувала шлях у справі захисту прав людини на міжнародному рівні .",O B-ORG I-ORG I-ORG I-ORG I-ORG B-PER I-PER O O O B-ORG O O O O O O O O O O O
"Її сила полягала не тільки в професіоналізмові та відданості справі її членів , а й у тісному та дружньому співробітництві з компетентними і зацікавленими у своїй роботі співробітниками Секретаріату .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Разом ми створили справжню атмосферу співпраці та відповідальності , що працювало тільки на користь громадян Європи » .",O O O O O O O O O O O O O O O B-LOC O O
"Висловлюючи вдячність Комісії за її роботу , Голова Європейського суду з прав людини Люціус Вільдхабер заявив : « Система Конвенції багато в чому завдячує Комісії та її членам .",O O B-ORG O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG B-PER I-PER O O O O B-MISC O O O O B-ORG O O O O
"Упродовж багатьох років своєї діяльності Комісія була механізмом виконання Конвенції .",O O O O O B-ORG O O O B-MISC O
"Ось чому Комісія вписала чимало визначних сторінок в історію Конвенції .",O O B-ORG O O O O O O B-MISC O
"Збір доказів , дружнє врегулювання та великою мірою визнання прийнятності справ були прерогативою у роботі Комісії , були тією ділянкою , у якій вона , можливо , працювала найактивніше і в якій результати її роботи найвідчутніші .",O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O
"Але , безперечно , вона також справила значний вплив на розвиток прецедентного права Конвенції .",O O O O O O O O O O O O O B-MISC O
"Багато найвідоміших рішень Суду ґрунтується на висновках Комісії » .",O O O B-ORG O O O B-ORG O O
"Звертатися до Емми Гельєр ( Emma Hellyer ) Телефон : ( 0 ) 3 90 21 42 15 Факс : ( 0 ) 3 88 41 27 91",O O B-PER I-PER O O O O O O O O O O O O O O O O O O
"Комісія Європейського Союзу Однак в чинній системі присутній серйозний « дефект » , негативне значення якого зростає в міру розширення Європейського Союзу .",B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O B-ORG I-ORG O
"Правом вето при формуванні Комісії мають нині не тільки Європарламент і національні уряди , разом узяті , але і кожна держава - член окремо .",O O O O B-ORG O O O O B-ORG O O O O O O O O O O O O O O O
"Вимога « загального згоди » при висуванні кандидатів у члени Комісії передбачає , що будь-яка держава ЄС в особі свого уряду може протиставити свої приватні інтереси інтересам всіх інших держав і загальним інтересам Союзу .",O O O O O O O O O O B-ORG O O O O O B-ORG O O O O O O O O O O O O O O O O B-ORG O
"З урахуванням сказаного Ніццький договір 2001 р . внесено суттєві зміни до порядку формування Комісії .",O O O B-MISC I-MISC O O O O O O O O O B-ORG O
"Нова процедура була використаний у 2004 р . ( коли закінчився термін повноважень попередньої Комісії ) .",O O O O O O O O O O O O O O B-ORG O O
"Принципових змін два : - На першому , третьому та п'ятому етапах повноваження по висуванню , кандидатів і призначення членів Комісії , які раніше здійснювали безпосередньо уряду держав - членів , переходять до Ради Європейського Союзу .",O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O B-ORG I-ORG I-ORG O
"З політичної точки зору дана зміна , проте , не є настільки істотним , оскільки Рада за своїм складом - орган міжурядовий .",O O O O O O O O O O O O O O O B-ORG O O O O O O O
"Те , що уряду раніше робили безпосередньо , тепер вони будуть робити через своїх представників в одному з інститутів ЄС - Раді ; - Рада на всіх етапах повинен приймати рішення кваліфікованою більшістю .",O O O O O O O O O O O O O O O O O O O B-ORG O B-ORG O O B-ORG O O O O O O O O O
"Це означає , що держави втрачають право вето - Голова та члени Комісії можуть бути призначені всупереч волі окремих країн - учасниць .",O O O O O O O O O O O O B-ORG O O O O O O O O O O
"Порядок формування Комісії зазнав істотних змін з створенням Європейського Союзу .",O O B-ORG O O O O O B-ORG I-ORG O
"Призначення Голови та членів Комісії здійснюється державами - членами Європейського Союзу .",O O O O B-ORG O O O O B-ORG I-ORG O
"Зустрічається іноді твердження , що призначення здійснюється Радою , неправильно .",O O O O O O O B-ORG O O O
"Звичайно , організаційні структури Ради можуть бути використані при вирішенні даного питання , але тим не менш формально рішення виносить не Рада .",O O O O B-ORG O O O O O O O O O O O O O O O O B-ORG O
"Призначення здійснюється на основі угоди між державами - членами і тільки за умови досягнення консенсусу .",O O O O O O O O O O O O O O O O
"Кандидатури на заміщення місць у Комісії пропонуються державами - членами .",O O O O O B-ORG O O O O O
"Всього станом на кінець 1999 р . в Комісію входило 20 членів .",O O O O O O O O O O O O O
"П'ять держав :",O O O
"і Франція - мали по два місця , а решта 10 - по одному місцю .",O B-LOC O O O O O O O O O O O O O O
"У назване число членів Комісії входить і її Голова .",O O O O B-ORG O O O O O
"до Договору про Європейський Союз формування всього складу Комісії повинно передувати досягнення угоди щодо кандидатури Голови Комісії .",O B-MISC I-MISC I-MISC I-MISC O O O B-ORG O O O O O O O B-ORG O
"Практика підтверджує , що навіть заперечення однієї з держав - членів Союзу проти висунутої кандидатури виключає можливість призначення ( так було , наприклад , в 1994 р . відносно кандидатури бельгійського прем'єр - міністра Деана ) .",O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O B-PER O O
"Висунута кандидатура представляється на схвалення Європейського парламенту .",O O O O O B-ORG I-ORG O
"Схвалений Парламентом кандидат спільно з урядами держав - членів бере участь у підборі кандидатур , запропонованих до призначення до складу членів Комісії .",O B-ORG O O O O O O O O O O O O O O O O O O O B-ORG O
"Висунуті таким чином кандидати спільно з Головою вже як колегіального органу представляються Парламенту , який повинен винести своє судження .",O O O O O O O O O O O O B-ORG O O O O O O O
"У разі схвалення з боку представницького органу уряди держав - членів за їх спільною згодою виробляють офіційне призначення Комісії , і вона приступає до виконання своїх обов'язків .",O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O
"Голова та члени Комісії мають задовольняти цілий ряд вимог .",O O O B-ORG O O O O O O
"Перш за все всі вони повинні складатися у громадянстві Європейського Союзу .",O O O O O O O O O B-ORG I-ORG O
"Кожна держава - член Союзу повинно бути представлено не менше , ніж одним , і не більше , ніж двома своїми громадянами .",O O O O B-ORG O O O O O O O O O O O O O O O O O O
"Ці останні повинні володіти високою професійною кваліфікацією , практичним досвідом і здійснювати свої функції виключно в інтересах Співтовариств і Союзу .",O O O O O O O O O O O O O O O O O O O B-ORG O
"У цих цілях при підборі кандидатів до складу Комісії особливу увагу надається підтвердження незалежності цих кандидатів , які не можуть і не повинні отримувати вказівок від свого уряду або діяти відповідно до інструкцій свого уряду .",O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Звичайно , на практиці така абсолютна і повна незалежність членів Комісії недосяжна , тим більше що можливість нового призначення після закінчення строку повноважень залежить передусім від національного уряду .",O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O
"Тим не менш у всій своїй діяльності члени Комісії зобов'язані керуватися інтересами інтеграційних об'єднань і забезпечувати досягнення тих цілей і завдань , які сформульовані в установчих договорах .",O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O
"Члени Комісії , або , як вони часто іменуються ,",O B-ORG O O O O O O O O
"Європейська комісія судитиметься з Німеччиною | Новини | Українське радіо Європейська комісія судитиметься з Німеччиною через платний проїзд тамтешніми автобанами .",B-ORG I-ORG O O B-LOC O O O O O B-ORG I-ORG O O B-LOC O O O O O O
"Відповідний позов вже подано , повідомляє "" Дойче Велле "" .",O O O O O O O B-ORG I-ORG O O
"Єврокомісія вважає , що у такий спосіб влада ФРН дискримінує водіїв із інших держав .",B-ORG O O O O O O O B-LOC O O O O O O
"Незважаючи на те , що плата за проїзд шосейними дорогами та автобанами за законом стягується з будь-якого водія в Німеччині , інший закон передбачає , що у ситуації з німецькими автовласниками вираховується із суми податку на машину , який вони платять .",O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O
"Європейська комісія може не розблокувати 600 мільйонів допомоги Україні Європейська комісія готова виділити Україні наступний транш макрофінансової допомоги на суму 600 млн євро в разі виконання двох ключових вимог , однак у питанні експорту лісу - кругляку досі не отримала чітких пропозиції українського уряду .",B-ORG I-ORG O O O O O O B-LOC B-ORG I-ORG O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Про це заявив журналістам в Києві віце - президент Європейської комісії Валдіс Домбровскіс , передає Європейська правда .",O O O O O B-LOC O O O B-ORG I-ORG B-PER I-PER O O B-ORG I-ORG O
"Ключові задачі , які лишається виконати ( для виділення траншу ) ухвалити закон про регулятора на ринку електроенергетики , а також прибрати торговельні обмеження , які не сумісні з Угодою про асоціацію , нагадав Домбровскіс .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC I-MISC O O B-PER O
"Він не став прогнозувати , як буде вирішене питання щодо експорту лісу , наголосивши , що Київ досі не надав конкретної пропозиції щодо вирішення даної проблеми .",O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O
"Ми чекаємо на пропозиції з боку уряду , дискусії з цього приводу ще тривають , наголосив віце - президент ЄК .",O O O O O O O O O O O O O O O O O O O B-ORG O
"У розмові з Європейською правдою він визнав , що концептуальні підходи насправді обговорювалися з урядом , але Брюссель хоче побачити конкретний документ .",O O O B-ORG I-ORG O O O O O O O O O O O O B-LOC O O O O O
"Потрібен проект , схвалений урядом , зазначив він .",O O O O O O O O O
"Валдіс Домбровскіс , поза тим , розраховує , що рішення буде знайдене .",B-PER I-PER O O O O O O O O O O O
"Сьогодні під час дискусій ми побачили , що і президент , і уряд шукають можливості вирішити це питання і прибрати проблеми , які не відповідають нормам зони вільної торгівлі , наголосив Домбровскіс .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
"Раніше повідомлялося , що заборона на експорт необробленої деревини перешкоджає отриманню Україною другого і третього траншів макрофінансової допомоги ЄС сумарним обсягом 1 , 2 млрд євро .",O O O O O O O O O O O B-LOC O O O O O O B-ORG O O O O O O O O
"Як відомо , раніше Кабмін пропонував Верховній раді скасувати 10-річну заборону на експорт необробленої деревини та врегулювати цей ринок шляхом введення її продажу через аукціони .",O O O O B-ORG O B-ORG I-ORG O O O O O O O O O O O O O O O O O O
"У зв’язку з відставкою уряду Яценюка цей законопроект не було ухвалено .",O O O O O B-PER O O O O O O
"Наразі відомо , що для вирішення питання експорту з України лісу - кругляку розробляється новий законопроект , який має враховувати як інтереси Києва , так і інтереси Євросоюзу .",O O O O O O O O O B-LOC O O O O O O O O O O O O B-LOC O O O O B-ORG O
"Про це наприкінці квітня повідомила віце - прем’єр з євроінтеграції в новому уряді Іванна Климпуш - Цинцадзе .",O O O O O O O O O O O O O B-PER I-PER I-PER I-PER O
"Мораторій було прийнято минулого року з метою захистити українських виробників , оскільки більшість сировини традиційно йшла на експорт .",O O O O O O O O O O O O O O O O O O O
"Та від початку було зрозуміло , що така норма порушує як умови членства України в СОТ , так і положення Угоди про асоціацію з ЄС .",O O O O O O O O O O O O O B-LOC O B-ORG O O O O B-MISC I-MISC I-MISC I-MISC I-MISC O
"Зазначимо , 22 травня 2015 року Україна та ЄС підписали меморандум щодо отримання Україною макрофінансової допомоги у 1 , 8 млрд євро , яка надходить трьома траншами .",O O O O O O B-LOC O B-ORG O O O O B-LOC O O O O O O O O O O O O O O
"Перший транш отримано у 2015 році .",O O O O O O O
"* Якщо Ви знайшли помилку в тексті новини , виділіть її та натисніть Ctrl + Enter .",O O O O O O O O O O O O O O O O O
"Європейська комісія з прав людини ( ЄК ) - Юридичний словник довідник Європейська комісія з прав людини ( ЄК ) — контрольно - імплементаційний орган Європейської конвенції про права і основні свободи людини ( ЄКПЛ ) , уповноважений розглядати скарги держав — учасниць про порушення іншими державами — учасницями прав і основних свобод людини , гарантованих ЄКПЛ .",B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O B-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC I-MISC O B-MISC O O O O O O O O O O O O O O O O O O O O O B-MISC O
"Кожна держава — учасниця може визнати компетенцію ЄК приймати скарги про порушення гарантованих прав і свобод також від осіб , що перебувають під юрисдикцією цієї держави ( див . Право індивідуальної петиції ) .",O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
"Звертатися до ЄК можуть лише ті із зазначених осіб , які безпосередньо постраждали від порушень прав людини і подали скаргу протягом шести місяців після вичерпання внутрішніх засобів захисту порушених прав .",O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"ЄК відмовляє у розгляді скарги , якщо така скарга є анонімною ; за своєю суттю такою , яку вже було розглянуто ЄК або подано до розгляду за іншою міжнародною процедурою , при цьому скарга не містить нових відомостей ; є несумісною з положеннями ЄКПЛ , очевидно необґрунтованою або такою , що зловживає правом індивідуальної петиції .",B-ORG O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O
"ЄК уповноважена вивчати факти , викладені у скарзі , робити висновок про існування чи відсутність у конкретному випадку порушення права людини і сприяти досягненню « дружньої згоди » щодо усунення такого порушення .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Якщо згоди не досягнуто , ЄК направляє Комітету Міністрів Ради Європи доповідь , що містить оцінку конкретної ситуації і пропозиції щодо усунення порушення права людини .",O O O O O B-ORG O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O
"За умови визнання державою чи державами , які беруть участь у спорі , юрисдикції Європейського суду з прав людини ( ЄСПЛ ) , ця держава чи держави або ЄК можуть протягом трьох місяців від дати направлення Комітету Міністрів доповіді Є К передати спір на розгляд ЄСПЛ .",O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O B-ORG O O O O O O O B-ORG I-ORG O O O O O O O B-ORG O
"В іншому разі Комітет Міністрів Ради Європи виносить рішення про існування чи відсутність у конкретному випадку порушення права людини і про заходи , яких має вжити відповідна держава , щоб усунути це порушення .",O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Рішення ЄК мають попередній та рекомендаційний характер , у той час як рішення Комітету Міністрів чи ЄСПЛ є обов'язковими для держав — учасниць спору .",O B-ORG O O O O O O O O O O O B-ORG I-ORG O B-ORG O O O O O O O O
