sentence,ner
"Morawiecki : rozmowy z Merkel m.in . o polityce gospodarczej i budżecie UE",B-PER O O O B-PER O O O O O O O B-ORG
"Przedstawiłem Przedstawił em kanclerz Angeli Merkel założenia polityki gospodarczej naszego rządu ; rozmowy dotyczyły też m.in . kwestii pracowników delegowanych i planowanych zmian w budżecie UE - powiedział w poniedziałek premier Mateusz Morawiecki .",O O B-PER I-PER O O O O O O O O O O O O O O O O O O O B-ORG O O O O O B-PER I-PER O
""" Przedstawiłem Przedstawił em pani kanclerz założenia polityki gospodarczej naszego rządu , wskazując na taki nierozerwalny związek między wzrostem naszych gospodarek a zachowaniem wspólnego rynku , mechanizmami wspólnego rynku "" - mówił premier na wspólnej konferencji z kanclerz Niemiec Angelą Merkel .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC B-PER I-PER O
"Jak mówił , rozmowy dotyczyły także dyrektywy o pracownikach delegowanych , swobody świadczenia usług i mechanizmu podnoszenia konkurencyjności na jednolitym rynku .",O O O O O O O O O O O O O O O O O O O O O O
""" Podkreśliłem Podkreślił em ( . . . ) znaczenie solidarności europejskiej , także w kontekście pracy nad nową perspektywą finansową "" - powiedział premier .",O O O O O O O O O O O O O O O O O O O O O O O O
"Dodał , że Polska optuje za podniesieniem wkładów finansowych państw członkowskich do budżetu , na skutek ubytku związanego z Brexitem .",O O O B-LOC O O O O O O O O O O O O O O O B-EVT O
"Wyraził opinię , że także Wielka Brytania powinna częściowo partycypować "" w jakichś formach "" w budżecie w unijnym .",O O O O O B-LOC I-LOC O O O O O O O O O O O O O
"Podkreślał też , że nasz kraj wskazuje na konieczność utrzymania w ramach UE wspólnej polityki rolnej i polityki strukturalnej .",O O O O O O O O O O O O B-ORG B-PRO I-PRO I-PRO O O O O
"EBI już odczuwa skutki Brexitu ; finansowanie dla Polski w górę",B-ORG O O O B-EVT O O O B-LOC O O
"Z danych przedstawionych w piątek na dorocznej konferencji prasowej EBI w Brukseli wynika , że bank wsparł w 2017 r . przedsiębiorstwa w Polsce kwotą 5,42 miliarda euro .",O O O O O O O O O B-ORG O B-LOC O O O B-ORG O O O O O O O B-LOC O O O O O
"To piąty rezultat w UE po Włoszech ( 12,29 mld euro ) , Hiszpanii ( 10,81 mld euro ) , Francji ( 8,65 mld euro ) i Niemczech ( 7,25 mld euro ) .",O O O O B-ORG O B-LOC O O O O O O B-LOC O O O O O O B-LOC O O O O O O B-LOC O O O O O O
"W poprzednim roku finansowanie dla Polski wynosiło 4,52 mld euro .",O O O O O B-LOC O O O O O
"Jeśli porównywać wartość kredytów do wielkości PKB , Polska z wynikiem 1,17 proc . jest obecnie na czwartym miejscu w UE , za Cyprem ( 1,85 proc . ) , Grecją ( 1,40 proc . ) i Chorwacją ( 1,22 proc . ) .",O O O O O O O O B-LOC O O O O O O O O O O O B-ORG O O B-LOC O O O O O O B-LOC O O O O O O B-LOC O O O O O O
"W ubiegłym roku ogólna wartość kredytów przyznana przez grupę EBI wyniosła 78,2 mld euro .",O O O O O O O O O B-ORG O O O O O
"Całkowita wartość inwestycji , które zostały wsparte , wyniosła 250 mld euro .",O O O O O O O O O O O O O
"To o 30 mld mniej niż rok wcześniej .",O O O O O O O O O
""" To nie jest niespodzianka .",O O O O O O
"W 2017 r . mamy pierwsze efekty dużych wydarzeń .",O O O O O O O O O O
"Pierwsze z nich to trudna sytuacja pomiędzy UE i jej członkami z jednej strony a Turcją z drugiej .",O O O O O O O B-ORG O O O O O O O B-LOC O O O
"Przedsięwzięcia w Turcji zmniejszyły się znacznie .",O O B-LOC O O O O
"Mamy nadzieję na nowe wydarzenia polityczne , które odwrócą ten trend .",O O O O O O O O O O O O
"Druga rzecz to niestety decyzja Zjednoczonego Królestwa , by opuścić UE .",O O O O O B-LOC I-LOC O O O B-ORG O
"Popyt na brytyjskie projekty zmniejszył się "" - powiedział na konferencji prezes EBI Werner Hoyer .",O O O O O O O O O O O O B-ORG B-PER I-PER O
"Dopóki Wielka Brytania , która jest jednym z największych udziałowców EBI , nie opuści UE , ma wszelkie prawa do korzystania z finansowania .",O B-LOC I-LOC O O O O O O O B-ORG O O O B-ORG O O O O O O O O O
"Jednak partnerzy biznesowi EBI na Wyspach są mniej skorzy do rozpoczynania nowych przedsięwzięć .",O O O B-ORG O B-LOC O O O O O O O O
"Z całkowitej puli ubiegłorocznego finansowania grupy EBI 13,8 mld euro poszło na innowacje , 16,7 mld euro na cele związane ze środowiskiem , 18 mld euro na infrastrukturę , a 29,6 mld euro na wsparcie małych i średnich przedsiębiorstw .",O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Łącznie EBI zatwierdził w zeszłym roku rekordową liczbę 901 projektów .",O B-ORG O O O O O O O O O
""" To około 15-procentowy wzrost w porównaniu z poprzednim rokiem .",O O O O O O O O O O O
"Średnia wielkość projektu jest mniejsza niż wcześniej .",O O O O O O O O
"To oznacza , że umożliwialiśmy umożliwiali śmy inwestowanie coraz większej liczbie firm i podmiotów publicznych "" - zwrócił uwagę Hoyer .",O O O O O O O O O O O O O O O O O B-PER O
"EBI , w ramach którego działa Europejski Fundusz Inwestycji Strategicznych ( EFIS ) , pochwalił się też wynikami dotyczącymi tzw . planu Junckera ( szefa Komisji Europejskiej ) , którego celem jest zwiększenie poziomu inwestycji w UE .",B-ORG O O O O O B-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O O O B-PRO I-PRO O O B-ORG I-ORG O O O O O O O O O B-ORG O
"Do końca 2017 r . EFIS uruchomił na inwestycje 257 mld euro , co oznacza , że Fundusz jest na dobrej drodze , by osiągnąć cel , jakim jest zmobilizowanie 315 mld euro na inwestycje na podstawie gwarancji wynoszących 21 mld euro .",O O O O O B-ORG O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O
""" Gdy uruchamialiśmy uruchamiali śmy plan Junckera w 2015 r . , niektórzy nazywali go ( . . . ) iluzją , czarną magią , sztuczką finansową .",O O O B-PRO I-PRO O O O O O O O O O O O O O O O O O O O O O
"My mówiliśmy mówili śmy , że 15-krotny mnożnik gwarancji jest do osiągnięcia .",O O O O O O O O O O O
"Dziś pokazujemy , że to zadziałało "" - zaznaczył Hoyer .",O O O O O O O O O B-PER O
"EBI chce też zwiększać finansowanie pomocy rozwojowej .",B-ORG O O O O O O O
"W 2017 r . poza UE bank zainwestował prawie 8 mld euro , czyli prawie 10 proc . swojego zaangażowania finansowego .",O O O O O B-ORG B-ORG O O O O O O O O O O O O O O O
"Zacieśnianie integracji UE w pewnych obszarach pociągnie za sobą finansowanie nowych projektów .",O O B-ORG O O O O O O O O O O
"EBI będzie mógł np . wspierać niektóre z koncepcji , jakie będą realizowane w ramach zacieśnienia współpracy w dziedzinie obronności PESCO .",B-ORG O O O O O O O O O O O O O O O O O O O B-PRO O
"Bank jest jednak niechętny finansowaniu czysto militarnych przedsięwzięć .",B-ORG O O O O O O O O
""" Jesteśmy gotowi zwiększyć naszą działalność w tym obszarze , ale musimy być ostrożni .",O O O O O O O O O O O O O O O
"( . . . ) Jesteśmy świadomi , że są fundusze , które w swoich statutach mają zakaz inwestowania w papiery powiązane z produkcją broni .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Musimy to brać pod uwagę , ale dotychczas nie było to dla nas problemem "" - zaznaczył Hoyer .",O O O O O O O O O O O O O O O O O B-PER O
"EBI jest instytucją Unii Europejskiej udzielającą kredytów długoterminowych , której udziałowcami są państwa członkowskie .",B-ORG O O B-ORG I-ORG O O O O O O O O O O
"Bank zapewnia długoterminowe wsparcie finansowe dla solidnych inwestycji , przyczyniając się w ten sposób do realizacji celów polityki unijnej — zwłaszcza w takich dziedzinach jak przeciwdziałanie zmianom klimatycznym , wsparcie małych i średnich przedsiębiorstw czy zwiększanie innowacyjności i spójności .",B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Europoseł : fundusze unijne na badania naukowe i innowacje w 90 proc . do starej UE",B-PER O O O O O O O O O O O O O O B-ORG
"Europoseł wziął udział w konferencji na temat nowego budżetu UE na lata 2021 - 2027 , która odbyła się w Sofii .",B-PER O O O O O O O O B-ORG O O O O O O O O O O B-LOC O
"Odnosząc się do propozycji KE ws . kolejnego budżetu unijnego , holenderski eurodeputowany zwrócił uwagę , że "" Komisja Europejska położyła na stole największy jak dotąd program badawczo - innowacyjny "" w wysokości ok . 100 mld euro .",O O O O B-ORG O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O
"Program , w ramach którego będą rozdzielane środki , ma się nazywać "" Horyzont Europa "" .",O O O O O O O O O O O O O B-PRO I-PRO O O
""" To jest wymowny znak , ta polityka pokaże , że pieniądze w 90 proc . popłyną do starych państw członkowskich i wyssie to mnóstwo +młodych mózgów + z Bułgarii , z Rumunii , z innych krajów .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O B-LOC O O O O O
"Czy to jest polityka spójności , Europa solidarna ? "" – mówił van Nistelrooij .",O O O O O O B-LOC O O O O O B-PER I-PER O
"Dodał , że w propozycji KE jest "" mnóstwo rzeczy , które cieszą "" .",O O O O O B-ORG O O O O O O O O O
"Zaliczył do nich elastyczność , uproszczenia , a także granty i gwarancje .",O O O O O O O O O O O O O
"Jak zaznaczył Tomisław Donczew , wicepremier Bułgarii , która do końca czerwca sprawuje prezydencję w Radzie UE , walka o dalszy rozwój regionów powinna trwać .",O O B-PER I-PER O O B-LOC O O O O O O O O B-ORG I-ORG O O O O O O O O O
""" Są jeszcze różnice w rozwoju poszczególnych regionów , czasem jest to 10-krotność ( . . . )",O O O O O O O O O O O O O O O O O O
"Jednocześnie stoimy przed wielkimi problemami , jak Brexit i migracja .",O O O O O O O B-EVT O O O
"Naprawdę musimy wzmocnić nasze starania na rzecz wspólnej polityki bezpieczeństwa i obrony "" - zaznaczył .",O O O O O O O O O O O O O O O O
"Jak ocenił wicepremier Bułgarii , trzeba bronić tego , co dobrze działa , i tam , gdzie dobrze działa , ale to nie wyklucza reform .",O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O
""" Naprawdę wierzę , że gdybyśmy gdyby śmy nie mieli historycznej polityki spójności , to nie mielibyśmy mieli by śmy też tej Europy , którą dzisiaj znamy .",O O O O O O O O O O O O O O O O O B-LOC O O O O O
"Niech to będzie częścią naszej argumentacji , w przeciwnym razie czeka nas jedynie podzielona Europa , a nie zjednoczona "" – powiedział .",O O O O O O O O O O O O O O B-LOC O O O O O O O O
"Zdaniem przewodniczącego Europejskiego Komitetu Regionów Karla- Heinza Lambertza obecnie negocjowane wieloletnie ramy finansowe "" przesądzą o przyszłości Europy "" .",O O B-ORG I-ORG I-ORG O O O O O O O O O O O O B-LOC O O
""" Wpłynie to na życie codzienne milionów obywateli "" – wskazywał Lambertz .",O O O O O O O O O O O B-PER O
"Belg przytoczył wyliczenia Komitetu Regionów , według których nakłady na spójność w przyszłym budżecie spadną o 10 proc . , na politykę rolną o 15 proc . , w tym o 27 proc . na filar rozwoju obszarów wiejskich .",B-PER O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
""" To bardzo zła wiadomość dla miast , regionów i wsi "" – powiedział .",O O O O O O O O O O O O O O O
"Isabelle Boudineau , która w Komitecie Regionów przewodniczy pracom grupy roboczej ds . budżetu UE , uznała , że "" stoimy na rozdrożu "" w kontekście Brexitu , ale także szerzącego się w Europie populizmu i nacjonalizmu .",B-PER I-PER O O O B-ORG I-ORG O O O O O O O B-ORG O O O O O O O O O O O B-EVT O O O O O O B-LOC O O O O
"Według niej kolejny budżet UE musi sprostać wyzwaniom , przed którymi stoi UE , takim jak zmiany klimatyczne czy migracje .",O O O O B-ORG O O O O O O O B-ORG O O O O O O O O
""" Ludzie , którzy uciekają przed wojną , zasługują na nasze wsparcie "" – podkreśliła .",O O O O O O O O O O O O O O O O
"Zwróciła przy tym uwagę na istotną rolę , jaką w UE odgrywa polityka spójności , która ma za zadanie zmniejszać dysproporcje między regionami i przeciwdziałać zacofaniu regionów będących w niekorzystnej sytuacji .",O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O
""" Polityka spójności pomagała uchronić Unię , by nie rozsadziła się od wewnątrz ideą populizmu , wynikającą z nierówności społecznych "" – zauważyła Boudineau .",O O O O O B-ORG O O O O O O O O O O O O O O O O O B-PER O
"Uczestniczący w konferencji marszałek województwa wielkopolskiego Marek Woźniak powiedział , że nie sposób przemilczeć i "" pasywnie pogodzić się "" z istotną luką finansową w polityce spójności .",O O O O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O O O O O
""" Otrzymamy dużo mniej pieniędzy na politykę spójności i z tym się nie możemy godzić , nie możemy tego akceptować "" – oświadczył .",O O O O O O O O O O O O O O O O O O O O O O O O
"Według niego zauważalne są niepokojące tendencje do centralizacji decyzji na poziomie Unii , bo część pieniędzy unijnych przesuwana jest na nowe programy zarządzane z poziomu Brukseli .",O O O O O O O O O O O B-ORG O O O O O O O O O O O O O B-LOC O
""" Następuje centralizacja decyzji , to jest bardzo niepokojące , bo centralizacja stała się jakąś modą , na poziomie państwowym i na poziomie instytucji Unii Europejskiej .",O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O
"To nas , jako samorządy , bardzo niepokoi "" - zaznaczył Woźniak .",O O O O O O O O O O O B-PER O
"Z kolei Jorge Nunez Ferrer z Centrum Studiów nad Polityką Europejską wyraził wątpliwość , czy w kontekście Brexitu "" sytuacja jest aż tak poważna i złowroga , jak ją się rysuje "" .",O O B-PER I-PER I-PER O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O B-EVT O O O O O O O O O O O O O O O
""" Powinniśmy Powinni śmy spróbować wykorzystać obecną sytuację , czerpać z niej korzyści .",O O O O O O O O O O O O
"Trzeba odpowiednio połączyć fundusze unijne z pieniędzmi krajowymi "" - przekonywał .",O O O O O O O O O O O O
"W jego ocenie po 2020 r . intensywniej będzie działał Europejski Fundusz Inwestycyjny , jak również krajowe banki rozwoju , przez co same kwoty na inwestycje pokryte gwarancjami z UE de facto wzrosną .",O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O B-ORG O O O O
""" Spadek środków po Brexicie będzie mniejszy niż te pieniądze , które zostaną zmobilizowane inną drogą .",O O O O B-EVT O O O O O O O O O O O O
"Innymi słowy zmieniamy tryb finansowania działalności Unii , to trzeba zrozumieć i wykorzystać "" - powiedział Ferrer .",O O O O O O B-ORG O O O O O O O O O B-PER O
"Jak wynika z dokumentów Komisji Europejskiej dotyczących projektu przyszłego budżetu UE , pierwszy raz od 1988 r . wspólna polityka rolna i polityka spójności nie będą głównymi pozycjami w budżecie unijnym .",O O O O B-ORG I-ORG O O O O B-ORG O O O O O O O B-PRO I-PRO I-PRO O O O O O O O O O O O
"Największy wzrost wydatków dotyczy pozycji przeznaczonych na migrację i granice ( ponad 2,5 razy więcej niż obecnie ) , ludzi młodych ( ponad dwa razy więcej ) , bezpieczeństwo ( wzrost o 80 proc . ) , klimat i środowisko ( 70 proc . ) oraz badania , innowacje i technologie cyfrowe ( 60 proc . ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Polska o oczko niżej w raporcie Global Talent Competitiveness Index",B-LOC O O O O O B-PRO I-PRO I-PRO I-PRO
"W najnowszym raporcie Global Talent Competitiveness Index 2018 ,",O O O B-PRO I-PRO I-PRO I-PRO I-PRO O
"Polska zajęła 39 miejsce na 118 przebadanych krajów pod względem atrakcyjności dla rozwoju i pozyskiwania utalentowanych pracowników .",B-LOC O O O O O O O O O O O O O O O O O
"Oznacza to spadek o jedną pozycję względem poprzedniego zestawienia .",O O O O O O O O O O
"Analiza opracowana przez Adecco podkreśla , że choć pozycję można postrzegać jako dobre osiągnięcie , Polsce „ grozi ” stabilność , mogąca oznaczać ryzyko słabych perspektyw poprawy sytuacji w przyszłości .",O O O B-ORG O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O
"Spadek o zaledwie jedno miejsce oznacza stabilność , ale w czasie kiedy z rodzimej gospodarki płyną dobre dane makroekonomiczne , powinniśmy powinni śmy liczyć na więcej .",O O O O O O O O O O O O O O O O O O O O O O O O O
"Jestem przekonana o tym , że potencjał Polski jest wyższy , a obecna stabilizacja okaże się punktem wyjściowym do rozwoju – ocenia Anna Wicha , dyrektor generalna Adecco Polska .",O O O O O O O B-LOC O O O O O O O O O O O O O O B-PER I-PER O O O B-ORG I-ORG O
"Badanie obejmuje takie wskaźniki jak zdolność do wykształcenia i utrzymania utalentowanych pracowników , dostęp do odpowiedniej kadry oraz umożliwienie utalentowanym pracownikom rozwoju .",O O O O O O O O O O O O O O O O O O O O O O O
"W tym przypadku nie odnotowano większych zmian wśród liderów zestawienia .",O O O O O O O O O O O
"Wciąż pierwsze miejsce zajmuje Szwajcaria , niemalże ex aequo z Singapurem .",O O O O B-LOC O O O O O B-LOC O
"Na kolejnej pozycji znajdują się Stany Zjednoczone Ameryki , którym od ubiegłego roku udało się zepchnąć z podium Wielką Brytanię .",O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O B-LOC I-LOC O
"Zjednoczonemu Królestwu szkodzi przede wszystkim niepewność dotycząca brexitu , co prowadzi do przenosin wielu firm finansowych na kontynent , a co za tym idzie migracje miejsc pracy i możliwości rozwoju .",B-LOC I-LOC O O O O O B-EVT O O O O O O O O O O O O O O O O O O O O O O O
"Polska zasadniczo nie zmieniła swojego miejsca w rankingu .",B-LOC O O O O O O O O
"Wyprzedzamy takie kraje jak Arabia Saudyjska , Węgry czy Chiny , pozostając jednak w tyle za Estonią i Czechami .",O O O O B-LOC I-LOC O B-LOC O B-LOC O O O O O O B-LOC O B-LOC O
"Zgodnie z badaniem Polska świetnie sobie radzi z rozwojem własnych talentów , ma jednak wciąż problem z przyciąganiem zagranicznych specjalistów – zajmuje pod tym względem 61 miejsce .",O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
"Dane Adecco wskazują , że Polska uzyskuje bardzo dobre oceny tolerancji dla mniejszości , ale jest nieprzyjazna imigrantom .",O B-ORG O O O B-LOC O O O O O O O O O O O O O
"Drugą stroną medalu jest zdolność do utrzymania talentów w kraju .",O O O O O O O O O O O
"Ta umiejętność została oceniona średnio , a Polska zajmuje 43 miejsce .",O O O O O O O B-LOC O O O O
"Z kolei zajmujemy 29 miejsce na świecie pod względem dostępu do kadry technicznej .",O O O O O O O O O O O O O O
"Potencjał ten jest jednak marnowany przez brak odpowiednich warunków do rozwoju innowacyjności .",O O O O O O O O O O O O O
"Więcej w załączniku > >",O O O O O
"KE : prawa obywateli UE w W . Brytanii w okresie przejściowym będą dopiero negocjowane",B-ORG O O O B-ORG O B-LOC I-LOC I-LOC O O O O O O
"W czwartek rzecznik premier Theresy May oświadczył , że obywatele państw UE , którzy przybędą do Wielkiej Brytanii w okresie przejściowym po Brexicie nie powinni mieć takich samych praw do pozostania w tym kraju , jak ci , którzy przybyli wcześniej .",O O O O B-PER I-PER O O O O O B-ORG O O O O B-LOC I-LOC O O O O B-EVT O O O O O O O O O O O O O O O O O O O
"Pytany o komentarz do tych słów , Schinas oświadczył , że Komisja Europejska nie zajmuje się interpretacją doniesień prasowych , a skupia się przede wszystkim na ustalonym harmonogramie i trybie pracy zespołów negocjacyjnych , zgodnie z zaleceniami , jakie państwa członkowskie przedstawiły najpierw podczas szczytu w grudniu 2017 roku , a następnie w ubiegły poniedziałek na posiedzeniu Rady UE .",O O O O O O O B-PER O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O
""" Obecnie koncentrujemy się na dwóch równoległych procesach .",O O O O O O O O O
"Pierwszy polega na przełożeniu naszej grudniowej umowy ( o rozliczeniach , granicy irlandzkiej i prawach obywateli - PAP ) na postanowienia umowy o wyjściu Wielkiej Brytanii , drugi - na rozpoczęciu negocjowania warunków , jakie będą obowiązywały w okresie przejściowym zgodnie z mandatem otrzymanym w grudniu od 27 państw członkowskich "" - wyjaśnił Schinas .",O O O O O O O O O O O O O O O O O B-ORG O O O O O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
"Dodał przy tym , że kwestia swobody przepływu osób i praw obywateli , którzy przybędą do Wielkiej Brytanii podczas okresu przejściowego , stanowi część obydwu tych procesów .",O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O
""" Podczas tych ważnych negocjacji pozwalamy naszym negocjatorom robić , co do nich należy .",O O O O O O O O O O O O O O O
"Na podstawie naszych poprzednich , analogicznych doświadczeń uważam , że jest to roztropne i mądre podejście "" - dodał .",O O O O O O O O O O O O O O O O O O O O
"Według doniesień prasowych , na spotkaniu z dziennikarzami podczas wizyty w Chinach premier May zapowiedziała , że będzie zwalczała propozycje , by przyznać obywatelom państw UE pełne prawa pobytu , jeśli przybędą po opuszczeniu Wspólnoty przez Wielką Brytanię w marcu 2019 roku .",O O O O O O O O O O O B-LOC O B-PER O O O O O O O O O O O B-ORG O O O O O O O O B-ORG O B-LOC I-LOC O O O O O
"Brytyjska premier zaakcentowała , że "" jest różnica między tymi , którzy przybyli przed naszym wyjściem ( z UE ) a tymi , którzy przybędą wiedząc , że Zjednoczone Królestwo nie jest już członkiem UE "" .",O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O B-LOC I-LOC O O O O B-ORG O O
"W poniedziałek ministrowie ds . europejskich 27 państw pozostających w UE opracowali wytyczne dla zespołu negocjującego warunki Brexitu , w tym zasady okresu przejściowego .",O O O O O O O O O O B-ORG O O O O O O B-EVT O O O O O O O
"Uczestniczący w tych obradach ze strony Polski minister Konrad Szymański przypomniał , że prawa Polaków mieszkających w Wielkiej Brytanii do momentu wyjścia tego kraju z UE są chronione .",O O O O O O B-LOC O B-PER I-PER O O O O B-PER O O B-LOC I-LOC O O O O O O B-ORG O O O
"Natomiast w kwestii statusu obywateli polskich w Wielkiej Brytanii w okresie przejściowym oraz po nim , Polska "" spodziewa się "" , że będzie on odpowiadał "" proporcji i integralności wspólnego rynku "" .",O O O O O O O B-LOC I-LOC O O O O O O O B-LOC O O O O O O O O O O O O O O O O O
""" Jeżeli Wielka Brytania zdecyduje się na istotne zbliżenie się ze wspólnym rynkiem , będzie to pociągało za sobą konieczność poszanowania również tego aspektu wspólnego rynku , jakim jest swobodny przepływ osób "" - argumentował Szymański .",O O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O
"Eurostat : polskie regiony "" statystycznie wzbogacą się "" w wyniku Brexitu",B-ORG O O O O O O O O O O B-EVT
"Na zjawisko sztucznego zawyżenia PKB per capita w odniesieniu do średniej unijnej zwrócił uwagę Komitet Regionów , tłumacząc , że po wyjściu Brytyjczyków z UE niektóre regiony Unii teoretycznie mogą stać się bogatsze , chociaż ich dobrobyt nie wzrośnie .",O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O B-PER O B-ORG O O B-ORG O O O O O O O O O O O O
"Eurostat przekazał PAP dane za lata 2014 - 2016 , odejmując od unijnej gospodarki wkład Brytyjczyków .",B-ORG O B-ORG O O O O O O O O O O O O B-PER O
"Dane za ten okres prawdopodobnie będą wykorzystane w negocjacjach w sprawie kolejnej perspektywy finansowej Unii Europejskiej .",O O O O O O O O O O O O O O B-ORG I-ORG O
"Jak wynika z szacunków Eurostatu za 2016 r . , efekt statystyczny wywołany przez Brexit dotyczy 11 województw , w których PKB per capita w odniesieniu do średniej UE wzrośnie o jeden punkt procentowy .",O O O O B-ORG O O O O O O O O O B-EVT O O O O O O O O O O O O O B-ORG O O O O O O
"Chodzi o województwa : mazowieckie , dolnośląskie , śląskie , pomorskie , małopolskie , zachodniopomorskie , lubuskie , świętokrzyskie , podkarpackie , podlaskie i lubelskie .",O O O O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O B-LOC O
"Na pozostałym obszarze kraju PKB per capita ma w tym czasie pozostać na tym samym poziomie .",O O O O O O O O O O O O O O O O O
"W efekcie Brexitu województwa : śląskie , pomorskie i małopolskie znajdą się bliżej progu 75 proc . średniej unijnej , choć - według obecnych szacunków - żadne go nie przekroczy .",O O B-EVT O O B-LOC O B-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O
"PKB per capita województwa śląskiego wzrośnie do 72 proc . , pomorskiego do 67 proc . , natomiast małopolskiego do 63 proc . tej średniej .",O O O O B-LOC O O O O O O B-LOC O O O O O O B-LOC O O O O O O O
"Jest to o tyle ważne , że polityką spójności objęte są wszystkie regiony Unii Europejskiej , jednak najwięcej pieniędzy trafia do regionów najsłabszych ekonomicznie .",O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O
"Potencjalnie mogłoby mogło by mieć to znaczenie dla kolejnej perspektywy finansowej .",O O O O O O O O O O
"Według dotychczasowych reguł po przekroczeniu granicy 75 proc . zmienia się model unijnego finansowania .",O O O O O O O O O O O O O O O
"Przejście z regionu słabiej rozwiniętego ( PKB per capita poniżej 75 proc . średniej UE ) do regionu w okresie przejściowym ( 75 - 90 proc . średniej UE ) prowadzi do istotnego zmniejszenia środków na infrastrukturę .",O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O B-ORG O O O O O O O O O
"Kontynuowane są natomiast inwestycje współfinansowane ze środków UE , np . w innowacje , cyfryzację , wsparcie małych i średnich firm czy gospodarkę niskoemisyjną .",O O O O O O O B-ORG O O O O O O O O O O O O O O O O O
"W regionach bogatszych zwiększa się udział środków krajowych w realizowanych inwestycjach , więcej do projektów muszą też dołożyć beneficjenci funduszy .",O O O O O O O O O O O O O O O O O O O O O
"Na razie nie wiadomo jednak , jak będzie wyglądała metodologia rozdzielania środków unijnych w kolejnym budżecie UE .",O O O O O O O O O O O O O O O O B-ORG O
"Od trzech "" siedmiolatek "" odbywa się to zgodnie z metodą berlińską , opartą na trzech kategoriach regionów i PKB per capita , jako wiodącym wskaźniku .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Jak powiedział w środę unijny komisarz ds . budżetu Guenther Oettinger , "" przed nami wiele pytań : czy trzymamy się tych dwóch dotychczasowych zasad , czy dokonamy drobnej zmiany , czy rewolucji "" .",O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O
""" W najbliższych dniach będziemy doszlifowywać metodę berlińską "" - oświadczył .",O O O O O O O O O O O O
"Jak wynika z szacunków Eurostatu , bez Wielkiej Brytanii PKB per capita Polski w odniesieniu do średniej unijnej również będzie o jeden punkt procentowy wyższy , osiągając poziom 69 proc .",O O O O B-ORG O O B-LOC I-LOC O O O B-LOC O O O O O O O O O O O O O O O O O O
"Dla porównania - od wejścia naszego kraju do UE w 2004 r . polski PKB rósł średnio o 1,5 proc . rocznie .",O O O O O O O O B-ORG O O O O O O O O O O O O O O
"Największy będzie wpływ Brexitu na londyńskie City , którego PKB per capita wzrośnie statystycznie o 9 punktów procentowych .",O O O B-EVT O O B-LOC O O O O O O O O O O O O
"PKB per capita Luksemburga , który jest pojedynczym regionem statycznym , będzie większe o 5 punktów procentowych , natomiast w przypadku Hamburga będą to 4 punkty procentowe .",O O O B-LOC O O O O O O O O O O O O O O O O O B-LOC O O O O O O
"Dalej są m.in . regiony stołeczne Belgii , Czech i Słowacji ( po 3 punkty procentowe ) .",O O O O O O B-LOC O B-LOC O B-LOC O O O O O O O
"Od 1 stycznia Mazowsze formalnie składa się z dwóch jednostek statystycznych , jednak dane Eurostatu jeszcze tego nie uwzględniają .",O O O B-LOC O O O O O O O O O O B-ORG O O O O O
